time (s),strain
-8.193195343,-9.042448053131031e-23
-8.192951202375,-8.745705548141443e-23
-8.19270706175,-8.713960048490202e-23
-8.192462921125,-9.166359222884622e-23
-8.1922187805,-9.300388274460891e-23
-8.191974639875,-9.241840027327199e-23
-8.19173049925,-8.672335344129292e-23
-8.191486358625,-8.511891400509671e-23
-8.191242218,-9.398873423344438e-23
-8.190998077375,-9.058291608831017e-23
-8.19075393675,-9.011631020258664e-23
-8.190509796125,-8.4503242691813e-23
-8.1902656555,-8.648890917297481e-23
-8.190021514875,-9.098900578644124e-23
-8.18977737425,-8.559666957926623e-23
-8.189533233625,-8.769895764093727e-23
-8.189289093,-8.696974616361521e-23
-8.189044952375,-8.608833395746351e-23
-8.18880081175,-8.942207551094593e-23
-8.188556671125,-8.726904270779311e-23
-8.1883125305,-8.565089815310705e-23
-8.188068389875,-8.481109436665657e-23
-8.18782424925,-8.575054053922266e-23
-8.187580108625,-7.748323795943954e-23
-8.187335968,-8.373430934389827e-23
-8.187091827375,-7.722199427812388e-23
-8.18684768675,-7.815836133201262e-23
-8.186603546125,-7.508621596970415e-23
-8.1863594055,-7.510890848685297e-23
-8.186115264875,-8.043464472601201e-23
-8.18587112425,-7.436646559597052e-23
-8.185626983625,-7.997018599834427e-23
-8.185382843,-7.403544171272708e-23
-8.185138702375,-7.487056914227004e-23
-8.18489456175,-7.587821430030731e-23
-8.184650421125,-7.259930745445218e-23
-8.1844062805,-7.00630007981582e-23
-8.184162139875,-7.228460535527535e-23
-8.18391799925,-6.826219344992223e-23
-8.183673858625,-6.595419972959671e-23
-8.183429718,-7.171931315971663e-23
-8.183185577375,-6.674807380555854e-23
-8.18294143675,-6.897229263893438e-23
-8.182697296125,-6.586722225802485e-23
-8.1824531555,-6.760407243107445e-23
-8.182209014875,-6.065299984828929e-23
-8.18196487425,-6.099751280689098e-23
-8.181720733625,-5.969008475047982e-23
-8.181476593,-6.388370841076294e-23
-8.181232452375,-5.698390842685946e-23
-8.18098831175,-5.882891234028697e-23
-8.180744171125,-5.435080245263229e-23
-8.1805000305,-5.15490415708333e-23
-8.180255889875,-5.164153510562485e-23
-8.18001174925,-5.318316914447275e-23
-8.179767608625,-4.8361187837266295e-23
-8.179523468,-5.2528712201096863e-23
-8.179279327375,-4.8591738951018574e-23
-8.17903518675,-4.864366680260118e-23
-8.178791046125,-5.095256201963262e-23
-8.1785469055,-4.8919282002441e-23
-8.178302764875,-4.132408792246459e-23
-8.17805862425,-4.9357135092978e-23
-8.177814483625,-3.94957021208587e-23
-8.177570343,-4.603560182740046e-23
-8.177326202375,-3.944303822622671e-23
-8.17708206175,-4.3961748883677676e-23
-8.176837921125,-3.806751748158709e-23
-8.1765937805,-3.1939882825714634e-23
-8.176349639875,-3.832707755059807e-23
-8.17610549925,-3.790806278972989e-23
-8.175861358625,-3.086319578931646e-23
-8.175617218,-2.688452610128719e-23
-8.175373077375,-3.051533029236162e-23
-8.17512893675,-2.9309563094048506e-23
-8.174884796125,-2.60426694923724e-23
-8.1746406555,-2.3808035062412273e-23
-8.174396514875,-2.3425559995390748e-23
-8.17415237425,-2.5223358205767454e-23
-8.173908233625,-2.2537451031510526e-23
-8.173664093,-2.3774110651038224e-23
-8.173419952375,-1.6318115350924235e-23
-8.17317581175,-1.578952337187979e-23
-8.172931671125,-1.5335242039475498e-23
-8.1726875305,-1.7506334124956344e-23
-8.172443389875,-1.1026471917091191e-23
-8.17219924925,-9.241469660106631e-24
-8.171955108625,-9.131185217491715e-24
-8.171710968,-1.3935264430302886e-23
-8.171466827375,-7.889223429993396e-24
-8.17122268675,-1.1070325003342656e-23
-8.170978546125,-7.358286019541216e-24
-8.1707344055,-1.0932279241341362e-24
-8.170490264875,-5.579049406579979e-24
-8.17024612425,-1.71578230643879e-24
-8.170001983625,1.977120936645305e-24
-8.169757843,-1.7600517640209304e-24
-8.169513702375,3.0153155241786158e-24
-8.16926956175,2.01832526926809e-24
-8.169025421125,6.7917470990556e-24
-8.1687812805,6.68645305166899e-24
-8.168537139875,5.180154027359705e-24
-8.16829299925,1.5107031430249335e-23
-8.168048858625,7.582756415640252e-24
-8.167804718,1.177864169147822e-23
-8.167560577375,1.0238630718845593e-23
-8.16731643675,1.4061503131124743e-23
-8.167072296125,1.7695771861856327e-23
-8.1668281555,1.3567083398891664e-23
-8.166584014875,1.708751082711615e-23
-8.16633987425,2.411657010610668e-23
-8.166095733625,2.492909840306618e-23
-8.165851593,2.3160298977983928e-23
-8.165607452375,2.426912255001503e-23
-8.16536331175,2.87901490248696e-23
-8.165119171125,3.228858833562022e-23
-8.1648750305,3.21549998812567e-23
-8.164630889875,2.9002474047734475e-23
-8.16438674925,3.634343559477154e-23
-8.164142608625,3.6779478015788235e-23
-8.163898468,3.245103919406656e-23
-8.163654327375,3.5573058051926783e-23
-8.16341018675,3.581361824261532e-23
-8.163166046125,3.626014245895815e-23
-8.1629219055,4.1980038815760554e-23
-8.162677764875,3.9055313001037274e-23
-8.16243362425,4.318048768751643e-23
-8.162189483625,4.688322551034448e-23
-8.161945343,4.559401824520155e-23
-8.161701202375,4.258104967185301e-23
-8.16145706175,4.6031325901705466e-23
-8.161212921125,4.41627227190127e-23
-8.1609687805,5.157314508551979e-23
-8.160724639875,5.572419828947393e-23
-8.16048049925,4.947562072384699e-23
-8.160236358625,5.1908555458637256e-23
-8.159992218,5.29811121532191e-23
-8.159748077375,5.656986313661166e-23
-8.15950393675,5.681484851546366e-23
-8.159259796125,5.584072424485792e-23
-8.1590156555,6.144903577677297e-23
-8.158771514875,5.955720775596529e-23
-8.15852737425,6.525887986618594e-23
-8.158283233625,6.543742086203557e-23
-8.158039093,6.423116189855071e-23
-8.157794952375,6.695248034132424e-23
-8.15755081175,6.450894401916679e-23
-8.157306671125,6.214086059140696e-23
-8.1570625305,6.621963364112883e-23
-8.156818389875,7.313384201224659e-23
