time (s),strain
-8.172443389875,-1.371229086632061e-23
-8.17219924925,-1.2296762481747162e-23
-8.171955108625,-1.1486168354248167e-23
-8.171710968,-9.849717212936562e-24
-8.171466827375,-7.966629881309468e-24
-8.17122268675,-6.415025944933284e-24
-8.170978546125,-5.280569687151516e-24
-8.1707344055,-4.225458227517987e-24
-8.170490264875,-2.5678230434669486e-24
-8.17024612425,-1.1684194080671879e-24
-8.170001983625,-1.3266958968683008e-25
-8.169757843,1.5661474268478405e-24
-8.169513702375,2.9990482720763863e-24
-8.16926956175,4.513340527883951e-24
-8.169025421125,5.715426379081135e-24
-8.1687812805,7.694726803499339e-24
-8.168537139875,8.2656845439687e-24
-8.16829299925,1.0388387185784983e-23
-8.168048858625,1.107121424374394e-23
-8.167804718,1.2638922437166267e-23
-8.167560577375,1.3950959792741657e-23
-8.16731643675,1.5304095645180758e-23
-8.167072296125,1.6843770907861798e-23
-8.1668281555,1.8138183663656685e-23
-8.166584014875,1.996656001472098e-23
-8.16633987425,2.104557548218703e-23
-8.166095733625,2.2188437850911593e-23
-8.165851593,2.3686824925580745e-23
-8.165607452375,2.557234680901837e-23
-8.16536331175,2.6881796027772453e-23
-8.165119171125,2.8088789304342364e-23
-8.1648750305,2.9346617853050413e-23
-8.164630889875,3.106159986845476e-23
-8.16438674925,3.229016266131984e-23
-8.164142608625,3.3871374307386374e-23
-8.163898468,3.477596937860309e-23
-8.163654327375,3.636681137814488e-23
-8.16341018675,3.7778189256748316e-23
-8.163166046125,3.912643514510372e-23
-8.1629219055,3.949255301637815e-23
-8.162677764875,4.1519736509183534e-23
-8.16243362425,4.2832663750978417e-23
-8.162189483625,4.351980794799078e-23
-8.161945343,4.482612743325733e-23
-8.161701202375,4.6233740690367193e-23
-8.16145706175,4.743223016599162e-23
-8.161212921125,4.83226879718741e-23
-8.1609687805,5.0034059471525434e-23
-8.160724639875,5.144463833844068e-23
-8.16048049925,5.2687862502929314e-23
-8.160236358625,5.364414310467407e-23
-8.159992218,5.497436627855215e-23
-8.159748077375,5.571678907471062e-23
-8.15950393675,5.673147884743471e-23
-8.159259796125,5.745034394344734e-23
-8.1590156555,5.938771844424648e-23
-8.158771514875,6.006703768488117e-23
-8.15852737425,6.072114450977925e-23
-8.158283233625,6.22315515269991e-23
-8.158039093,6.364872350178149e-23
-8.157794952375,6.433427561448609e-23
-8.15755081175,6.496647096764692e-23
-8.157306671125,6.620096682610383e-23
-8.1570625305,6.694035452382742e-23
-8.156818389875,6.807775144711143e-23
-8.15657424925,6.92616364387927e-23
-8.156330108625,6.971896616922811e-23
-8.156085968,7.083204371530835e-23
-8.155841827375,7.227306200965347e-23
-8.15559768675,7.230257704855867e-23
-8.155353546125,7.352718626709117e-23
-8.1551094055,7.462361617027236e-23
-8.154865264875,7.558018826791808e-23
-8.15462112425,7.564494101738696e-23
-8.154376983625,7.68237341130421e-23
-8.154132843,7.76310220611364e-23
-8.153888702375,7.868671311134346e-23
-8.15364456175,7.878656899626798e-23
-8.153400421125,8.022358046414593e-23
-8.1531562805,8.032749178938408e-23
-8.152912139875,8.094437390839337e-23
-8.15266799925,8.221079474953737e-23
-8.152423858625,8.221350770673105e-23
-8.152179718,8.359074047587349e-23
-8.151935577375,8.416934928076179e-23
-8.15169143675,8.427975418625113e-23
-8.151447296125,8.521060507318275e-23
-8.1512031555,8.532140851563887e-23
-8.150959014875,8.60497210789847e-23
-8.15071487425,8.623377563810812e-23
-8.150470733625,8.672210579509687e-23
-8.150226593,8.76558103552241e-23
-8.149982452375,8.767612877965297e-23
-8.14973831175,8.819267828805423e-23
-8.149494171125,8.894045864095034e-23
-8.1492500305,8.940603934839142e-23
-8.149005889875,8.930312739082182e-23
-8.14876174925,9.007491943747834e-23
-8.148517608625,8.995358581736637e-23
-8.148273468,9.005634212937798e-23
-8.148029327375,9.050090222536139e-23
-8.14778518675,9.112936985563216e-23
-8.147541046125,9.141083265223865e-23
-8.1472969055,9.186566945066104e-23
-8.147052764875,9.187542082418694e-23
-8.14680862425,9.215981771656889e-23
-8.146564483625,9.137198559329454e-23
-8.146320343,9.150099287831089e-23
-8.146076202375,9.222930521714364e-23
-8.14583206175,9.204456016275016e-23
-8.145587921125,9.174004248247952e-23
-8.1453437805,9.252761322017414e-23
-8.145099639875,9.202644419950038e-23
-8.14485549925,9.2252837972044e-23
-8.144611358625,9.247106637267922e-23
-8.144367218,9.223202782036047e-23
-8.144123077375,9.1994141922975e-23
-8.14387893675,9.227788747078766e-23
-8.143634796125,9.14530122497057e-23
-8.1433906555,9.192528813822035e-23
-8.143146514875,9.189091888632817e-23
-8.14290237425,9.168154399039562e-23
-8.142658233625,9.159083067047006e-23
-8.142414093,9.10108586410082e-23
-8.142169952375,9.039931926871827e-23
-8.14192581175,9.007981297880333e-23
-8.141681671125,8.99371622325668e-23
-8.1414375305,8.957335909139599e-23
-8.141193389875,8.97949399266369e-23
-8.14094924925,8.888422496128625e-23
-8.140705108625,8.8514746953088e-23
-8.140460968,8.802346593476405e-23
-8.140216827375,8.819241006608726e-23
-8.13997268675,8.787893883150705e-23
-8.139728546125,8.691861037401218e-23
-8.1394844055,8.669242576202337e-23
-8.139240264875,8.600570126239314e-23
-8.13899612425,8.532708411918606e-23
-8.138751983625,8.476896886077913e-23
-8.138507843,8.443548874205427e-23
-8.138263702375,8.438493788036509e-23
-8.13801956175,8.348786902882411e-23
-8.137775421125,8.290279788334648e-23
-8.1375312805,8.2115459930535e-23
-8.137287139875,8.162680266813646e-23
-8.13704299925,8.069970410177732e-23
-8.136798858625,8.022710381913e-23
-8.136554718,7.924052905693555e-23
-8.136310577375,7.841758433117676e-23
-8.13606643675,7.783140015802818e-23
-8.135822296125,7.750490276772149e-23
-8.1355781555,7.626604300918253e-23
-8.135334014875,7.500122309650457e-23
-8.13508987425,7.495756692207057e-23
-8.134845733625,7.346427726935357e-23
-8.134601593,7.307362245748547e-23
-8.134357452375,7.152427723757867e-23
-8.13411331175,7.083728617108347e-23
-8.133869171125,7.038476371703013e-23
-8.1336250305,6.894553511947131e-23
-8.133380889875,6.811543428985227e-23
-8.13313674925,6.699348798801689e-23
-8.132892608625,6.606429561357482e-23
-8.132648468,6.568386396930063e-23
-8.132404327375,6.457635068366851e-23
-8.13216018675,6.372951559366197e-23
-8.131916046125,6.242057149572664e-23
-8.1316719055,6.135947346884954e-23
-8.131427764875,6.025098789870727e-23
-8.13118362425,5.917337634349168e-23
-8.130939483625,5.760113137556312e-23
-8.130695343,5.736636140359935e-23
-8.130451202375,5.559397259955335e-23
-8.13020706175,5.422072346511214e-23
-8.129962921125,5.333712380697218e-23
-8.1297187805,5.268259849980569e-23
-8.129474639875,5.1316457138350874e-23
-8.12923049925,5.036430207584672e-23
-8.128986358625,4.866781288627523e-23
-8.128742218,4.7862396032922084e-23
-8.128498077375,4.633608776807773e-23
-8.12825393675,4.472547420856325e-23
-8.128009796125,4.364985482044087e-23
-8.1277656555,4.2561197000449376e-23
-8.127521514875,4.156838022936087e-23
-8.12727737425,3.9928376922614556e-23
-8.127033233625,3.89744352651008e-23
-8.126789093,3.723720531103832e-23
-8.126544952375,3.5835548923411184e-23
-8.12630081175,3.462285220837678e-23
-8.126056671125,3.360827983443109e-23
-8.1258125305,3.2471120416520956e-23
-8.125568389875,3.0984243965699274e-23
-8.12532424925,2.9914483692225954e-23
-8.125080108625,2.852424869541384e-23
-8.124835968,2.672408492674444e-23
-8.124591827375,2.58718882542973e-23
-8.12434768675,2.433794005619859e-23
-8.124103546125,2.2788620841630458e-23
-8.1238594055,2.130790402187091e-23
-8.123615264875,2.0416146659271783e-23
-8.12337112425,1.8387434537859045e-23
-8.123126983625,1.6781682251550712e-23
-8.122882843,1.5446569348016518e-23
-8.122638702375,1.4156287497628714e-23
-8.12239456175,1.3245128064886633e-23
-8.122150421125,1.1729394793784206e-23
-8.1219062805,1.0646827429744361e-23
-8.121662139875,8.900840606482446e-24
-8.12141799925,7.049892647800627e-24
-8.121173858625,6.228739031051319e-24
-8.120929718,4.8232984391863064e-24
-8.120685577375,2.8270650855417928e-24
-8.12044143675,1.9494933627128454e-24
-8.120197296125,1.2564502800824198e-27
-8.1199531555,-1.1347100008680287e-24
-8.119709014875,-2.7528625411257242e-24
-8.11946487425,-4.225095862279045e-24
-8.119220733625,-5.102732390270728e-24
-8.118976593,-7.204102154883548e-24
-8.118732452375,-8.50768314863392e-24
-8.11848831175,-9.464270670997104e-24
-8.118244171125,-1.1260341069289217e-23
-8.1180000305,-1.210403894016233e-23
-8.117755889875,-1.3584632733710313e-23
-8.11751174925,-1.4953054128623295e-23
-8.117267608625,-1.7020588113379436e-23
-8.117023468,-1.8597716864954986e-23
-8.116779327375,-1.9173262431248233e-23
-8.11653518675,-2.1092178368821688e-23
-8.116291046125,-2.2507755277956418e-23
-8.1160469055,-2.3932644582736594e-23
-8.115802764875,-2.5509025096173275e-23
-8.11555862425,-2.6514706187111874e-23
-8.115314483625,-2.818720275835925e-23
-8.115070343,-2.8657070380152093e-23
-8.114826202375,-3.0072578259182475e-23
-8.11458206175,-3.171863667655236e-23
-8.114337921125,-3.310101642885493e-23
-8.1140937805,-3.4536860450200504e-23
-8.113849639875,-3.5951341175801385e-23
-8.11360549925,-3.668198916682471e-23
-8.113361358625,-3.8756889208929334e-23
-8.113117218,-3.9772631604324656e-23
-8.112873077375,-4.14038275544455e-23
-8.11262893675,-4.2634334088032084e-23
-8.112384796125,-4.320871183181079e-23
-8.1121406555,-4.421549787520167e-23
-8.111896514875,-4.621682056100477e-23
-8.11165237425,-4.675470756876284e-23
-8.111408233625,-4.7921623026612863e-23
-8.111164093,-4.972387661168258e-23
-8.110919952375,-5.0406071177588786e-23
-8.11067581175,-5.1809294492948806e-23
-8.110431671125,-5.279737445061912e-23
-8.1101875305,-5.385636565447169e-23
-8.109943389875,-5.525825908371202e-23
-8.10969924925,-5.648140934843519e-23
-8.109455108625,-5.774005601688652e-23
-8.109210968,-5.831529377838633e-23
-8.108966827375,-6.025288206726267e-23
-8.10872268675,-6.083277364876214e-23
-8.108478546125,-6.250428669986093e-23
-8.1082344055,-6.287800513041038e-23
