time (s),strain
-8.193195343,-9.152711088224436e-23
-8.192951202375,-9.135436781886469e-23
-8.19270706175,-9.116012096374975e-23
-8.192462921125,-9.094441551411417e-23
-8.1922187805,-9.07073002925591e-23
-8.191974639875,-9.044883051220419e-23
-8.19173049925,-9.016906626011752e-23
-8.191486358625,-8.986807183384111e-23
-8.191242218,-8.954591793913571e-23
-8.190998077375,-8.920267877198266e-23
-8.19075393675,-8.883843410441693e-23
-8.190509796125,-8.845326912808157e-23
-8.1902656555,-8.804727357513844e-23
-8.190021514875,-8.762054140857038e-23
-8.18977737425,-8.717317249603166e-23
-8.189533233625,-8.67052715881629e-23
-8.189289093,-8.621694710446288e-23
-8.189044952375,-8.570831360842751e-23
-8.18880081175,-8.51794895933243e-23
-8.188556671125,-8.463059865408087e-23
-8.1883125305,-8.406176921753737e-23
-8.188068389875,-8.347313419898618e-23
-8.18782424925,-8.286483143034164e-23
-8.187580108625,-8.22370029227937e-23
-8.187335968,-8.15897955297217e-23
-8.187091827375,-8.092336106779439e-23
-8.18684768675,-8.023785559119677e-23
-8.186603546125,-7.953343912576633e-23
-8.1863594055,-7.881027712419472e-23
-8.186115264875,-7.806853867900375e-23
-8.18587112425,-7.730839793271495e-23
-8.185626983625,-7.653003264340415e-23
-8.185382843,-7.57336256309917e-23
-8.185138702375,-7.491936330069962e-23
-8.18489456175,-7.408743652948801e-23
-8.184650421125,-7.323804091298048e-23
-8.1844062805,-7.237137517344445e-23
-8.184162139875,-7.148764272255554e-23
-8.18391799925,-7.058705110056277e-23
-8.183673858625,-6.966981154419312e-23
-8.183429718,-6.87361394319667e-23
-8.183185577375,-6.778625335465225e-23
-8.18294143675,-6.682037702600964e-23
-8.182697296125,-6.583873689523233e-23
-8.1824531555,-6.484156341837975e-23
-8.182209014875,-6.382909071941175e-23
-8.18196487425,-6.280155668379313e-23
-8.181720733625,-6.175920250816797e-23
-8.181476593,-6.070227347513751e-23
-8.181232452375,-5.963101749034582e-23
-8.18098831175,-5.854568640324448e-23
-8.180744171125,-5.744653525060632e-23
-8.1805000305,-5.633382231439042e-23
-8.180255889875,-5.520780901460737e-23
-8.18001174925,-5.406876026408247e-23
-8.179767608625,-5.291694360422512e-23
-8.179523468,-5.1752629940592574e-23
-8.179279327375,-5.057609314088658e-23
-8.17903518675,-4.9387609506537076e-23
-8.178791046125,-4.8187458969943466e-23
-8.1785469055,-4.697592346540234e-23
-8.178302764875,-4.5753288084108023e-23
-8.17805862425,-4.451984045510635e-23
-8.177814483625,-4.327587041866113e-23
-8.177570343,-4.202167106676119e-23
-8.177326202375,-4.075753732537573e-23
-8.17708206175,-3.9483766498540476e-23
-8.176837921125,-3.8200658623385245e-23
-8.1765937805,-3.6908515513860764e-23
-8.176349639875,-3.560764119888732e-23
-8.17610549925,-3.4298341923112206e-23
-8.175861358625,-3.2980925991393015e-23
-8.175617218,-3.165570353113265e-23
-8.175373077375,-3.0322986305217314e-23
-8.17512893675,-2.8983088458998434e-23
-8.174884796125,-2.763632513914918e-23
-8.1746406555,-2.628301378429284e-23
-8.174396514875,-2.492347295511341e-23
-8.17415237425,-2.3558022764023745e-23
-8.173908233625,-2.2186985022337526e-23
-8.173664093,-2.0810682493488152e-23
-8.173419952375,-1.9429439504371113e-23
-8.17317581175,-1.8043581442426073e-23
-8.172931671125,-1.665343482795453e-23
-8.1726875305,-1.5259327136944853e-23
-8.172443389875,-1.3861586855015883e-23
-8.17219924925,-1.2460543471526239e-23
-8.171955108625,-1.105652708486216e-23
-8.171710968,-9.649868627002484e-24
-8.171466827375,-8.24089964587921e-24
-8.17122268675,-6.829952248446522e-24
-8.170978546125,-5.417359064346997e-24
-8.1707344055,-4.003453091049113e-24
-8.170490264875,-2.5885676942881282e-24
-8.17024612425,-1.1730364654665746e-24
-8.170001983625,2.428068147926502e-25
-8.169757843,1.6586282686598435e-24
-8.169513702375,3.0740939993789653e-24
-8.16926956175,4.488870182735373e-24
-8.169025421125,5.9026231173408574e-24
-8.1687812805,7.315019337959791e-24
-8.168537139875,8.725725648972238e-24
-8.16829299925,1.013440925771313e-23
-8.168048858625,1.1540737848676404e-23
-8.167804718,1.2944379552999774e-23
-8.167560577375,1.4345003233473144e-23
-8.16731643675,1.5742278280549167e-23
-8.167072296125,1.7135875076920767e-23
-8.1668281555,1.8525464579279377e-23
-8.166584014875,1.9910718884278515e-23
-8.16633987425,2.1291311038555e-23
-8.166095733625,2.266691504636123e-23
-8.165851593,2.4037206298003494e-23
-8.165607452375,2.5401861179035986e-23
-8.16536331175,2.676055751151002e-23
-8.165119171125,2.811297438988584e-23
-8.1648750305,2.945879262475646e-23
-8.164630889875,3.079769419631438e-23
-8.16438674925,3.212936305457754e-23
-8.164142608625,3.345348445048308e-23
-8.163898468,3.476974591482851e-23
-8.163654327375,3.6077836229611707e-23
-8.16341018675,3.7377446334953143e-23
-8.163166046125,3.8668269455286623e-23
-8.1629219055,3.995000033913339e-23
-8.162677764875,4.122233633514418e-23
-8.16243362425,4.2484976509559814e-23
-8.162189483625,4.373762256467234e-23
-8.161945343,4.497997836475304e-23
-8.161701202375,4.6211750366525815e-23
-8.16145706175,4.7432647128249134e-23
-8.161212921125,4.8642380372573555e-23
-8.1609687805,4.9840663723316864e-23
-8.160724639875,5.1027214147334305e-23
-8.16048049925,5.2201750752792397e-23
-8.160236358625,5.336399586171866e-23
-8.159992218,5.451367457227516e-23
-8.159748077375,5.565051512007578e-23
-8.15950393675,5.677424836440152e-23
-8.159259796125,5.788460827693225e-23
-8.1590156555,5.898133250648058e-23
-8.158771514875,6.006416128668983e-23
-8.15852737425,6.113283824959461e-23
-8.158283233625,6.218711079766123e-23
-8.158039093,6.322672920025475e-23
-8.157794952375,6.425144724611576e-23
-8.15755081175,6.526102241215273e-23
-8.157306671125,6.625521570024642e-23
-8.1570625305,6.723379158283886e-23
-8.156818389875,6.819651825338318e-23
-8.15657424925,6.914316801972896e-23
-8.156330108625,7.007351607337032e-23
-8.156085968,7.098734212704983e-23
-8.155841827375,7.188442973577165e-23
-8.15559768675,7.276456655007854e-23
-8.155353546125,7.362754367384329e-23
-8.1551094055,7.447315651528092e-23
-8.154865264875,7.530120459110118e-23
-8.15462112425,7.611149147003795e-23
-8.154376983625,7.690382494026565e-23
-8.154132843,7.767801754956879e-23
-8.153888702375,7.843388507174184e-23
-8.15364456175,7.917124843007187e-23
-8.153400421125,7.988993233571691e-23
-8.1531562805,8.058976637969995e-23
-8.152912139875,8.127058455251335e-23
-8.15266799925,8.193222469425534e-23
-8.152423858625,8.257452996291987e-23
-8.152179718,8.31973478639671e-23
-8.151935577375,8.38005299117312e-23
-8.15169143675,8.43839331704259e-23
-8.151447296125,8.494741887196035e-23
-8.1512031555,8.549085281742434e-23
-8.150959014875,8.601410541186858e-23
-8.15071487425,8.651705250365366e-23
-8.150470733625,8.699957439776291e-23
-8.150226593,8.74615558890394e-23
-8.149982452375,8.790288702125366e-23
-8.14973831175,8.832346242959456e-23
-8.149494171125,8.872318187522117e-23
-8.1492500305,8.910195012352602e-23
-8.149005889875,8.945967624308164e-23
-8.14876174925,8.979627524286446e-23
-8.148517608625,9.011166642476924e-23
-8.148273468,9.040577386341164e-23
-8.148029327375,9.067852770746407e-23
-8.14778518675,9.092986206636397e-23
-8.147541046125,9.11597167425973e-23
-8.1472969055,9.136803635176461e-23
-8.147052764875,9.155477060845939e-23
-8.14680862425,9.171987472249318e-23
-8.146564483625,9.1863308243349e-23
-8.146320343,9.198503642993708e-23
-8.146076202375,9.208502933382151e-23
-8.14583206175,9.216326246402332e-23
-8.145587921125,9.221971636466388e-23
-8.1453437805,9.225437669053793e-23
-8.145099639875,9.226723375205443e-23
-8.14485549925,9.22582841703624e-23
-8.144611358625,9.222752869561295e-23
-8.144367218,9.217497356421533e-23
-8.144123077375,9.210063025963389e-23
-8.14387893675,9.200451538425681e-23
-8.143634796125,9.188665039008521e-23
-8.1433906555,9.174706230595626e-23
-8.143146514875,9.158578297881462e-23
-8.14290237425,9.140284974513504e-23
-8.142658233625,9.119830487564423e-23
-8.142414093,9.097219543039998e-23
-8.142169952375,9.072457382855468e-23
-8.14192581175,9.045549780443073e-23
-8.141681671125,9.016502993216485e-23
-8.1414375305,8.985323779802596e-23
-8.141193389875,8.952019437918635e-23
-8.14094924925,8.916597685205628e-23
-8.140705108625,8.879066847021843e-23
-8.140460968,8.839435684743918e-23
-8.140216827375,8.797713475047192e-23
-8.13997268675,8.753909991703208e-23
-8.139728546125,8.708035447047941e-23
-8.1394844055,8.660100658233301e-23
-8.139240264875,8.61011681710704e-23
-8.13899612425,8.558095672384593e-23
-8.138751983625,8.504049419265143e-23
-8.138507843,8.447990742274047e-23
-8.138263702375,8.389932811767927e-23
-8.13801956175,8.329889267492556e-23
-8.137775421125,8.267874180274343e-23
-8.1375312805,8.203902192943514e-23
-8.137287139875,8.137988261254612e-23
-8.13704299925,8.070147944538307e-23
-8.136798858625,8.000397203779296e-23
-8.136554718,7.928752401108663e-23
-8.136310577375,7.855230419683943e-23
-8.13606643675,7.779848544903535e-23
-8.135822296125,7.702624542956713e-23
-8.1355781555,7.623576585415878e-23
-8.135334014875,7.542723281447625e-23
-8.13508987425,7.460083689305664e-23
-8.134845733625,7.375677245437607e-23
-8.134601593,7.289523879178724e-23
-8.134357452375,7.201643824273132e-23
-8.13411331175,7.112057835109836e-23
-8.133869171125,7.02078703255626e-23
-8.1336250305,6.927852894055478e-23
-8.133380889875,6.833277358585487e-23
-8.13313674925,6.737082736500129e-23
-8.132892608625,6.639291670057632e-23
-8.132648468,6.539927235395797e-23
-8.132404327375,6.439012911723368e-23
-8.13216018675,6.336572449963865e-23
-8.131916046125,6.232630048356073e-23
-8.1316719055,6.127210213241422e-23
-8.131427764875,6.020337845513168e-23
