t,hp,hc
-6.327167511,-1.1327599268162835e-22,-1.4584967383091975e-23
-6.326923370375,-1.1303994895418068e-22,-1.6321118201756404e-23
-6.32667922975,-1.1277729327413807e-22,-1.8053481295517458e-23
-6.326435089125,-1.1248808587517543e-22,-1.978165280350041e-23
-6.3261909485,-1.1217239275816892e-22,-2.1505225160527296e-23
-6.325946807875,-1.118302868528057e-22,-2.322379196042363e-23
-6.32570266725,-1.1146184719312799e-22,-2.4936947911813434e-23
-6.325458526625,-1.1106715897145774e-22,-2.6644289042302e-23
-6.325214386,-1.106463135078813e-22,-2.8345413031112917e-23
-6.324970245375,-1.101994079471304e-22,-3.003991897497335e-23
-6.32472610475,-1.0972654672219084e-22,-3.1727407803496717e-23
-6.324481964125,-1.0922783893615617e-22,-3.340748166935071e-23
-6.3242378235,-1.087034007744165e-22,-3.5079744717479776e-23
-6.323993682875,-1.081533540571506e-22,-3.6743802762611274e-23
-6.32374954225,-1.075778265468077e-22,-3.839926348183738e-23
-6.323505401625,-1.0697695272398747e-22,-4.004573678779039e-23
-6.323261261,-1.0635087196020444e-22,-4.168283429389679e-23
-6.323017120375,-1.0569973056699564e-22,-4.331017014219098e-23
-6.32277297975,-1.0502368001462945e-22,-4.492736045367205e-23
-6.322528839125,-1.0432287815117416e-22,-4.6534023896429783e-23
-6.3222846985,-1.0359748843156364e-22,-4.812978149588763e-23
-6.322040557875,-1.028476804065915e-22,-4.971425693667412e-23
-6.32179641725,-1.0207362887438515e-22,-5.128707628839063e-23
-6.321552276625,-1.012755150112576e-22,-5.2847868655464395e-23
-6.321308136,-1.0045352508793426e-22,-5.439626564305548e-23
-6.321063995375,-9.960785094383078e-23,-5.593190169086143e-23
-6.32081985475,-9.873869085060823e-23,-5.745441466876053e-23
-6.320575714125,-9.784624774027193e-23,-5.896344500085467e-23
-6.3203315735,-9.693073066959088e-23,-6.045863660795759e-23
-6.320087432875,-9.599235398223432e-23,-6.19396365682112e-23
-6.31984329225,-9.503133664700949e-23,-6.34060947523165e-23
-6.319599151625,-9.404790441767909e-23,-6.485766534911296e-23
-6.319355011,-9.304228701558307e-23,-6.62940051494618e-23
-6.319110870375,-9.201472043073605e-23,-6.77147751998359e-23
-6.31886672975,-9.0965445249157e-23,-6.911963977052704e-23
-6.318622589125,-8.989470736096834e-23,-7.05082669720979e-23
-6.3183784485,-8.880275737569898e-23,-7.188032841741481e-23
-6.318134307875,-8.768985185998436e-23,-7.323550034045385e-23
-6.31789016725,-8.655625133837928e-23,-7.457346213496635e-23
-6.317646026625,-8.540222180104756e-23,-7.589389767110554e-23
-6.317401886,-8.422803384284535e-23,-7.719649472778471e-23
-6.317157745375,-8.303396278347445e-23,-7.848094520557378e-23
-6.31691360475,-8.182028914264507e-23,-7.974694572643534e-23
-6.316669464125,-8.058729730906956e-23,-8.09941964823199e-23
-6.3164253235,-7.933527680503753e-23,-8.222240259550829e-23
-6.316181182875,-7.806452159529163e-23,-8.343127359998268e-23
-6.31593704225,-7.677532979291459e-23,-8.462052323719207e-23
-6.315692901625,-7.546800437662724e-23,-8.578987039242873e-23
-6.315448761,-7.414285226239083e-23,-8.693903823254899e-23
-6.315204620375,-7.280018424281601e-23,-8.80677541992537e-23
-6.31496047975,-7.144031639306667e-23,-8.91757519064965e-23
-6.314716339125,-7.006356752051138e-23,-9.026276816207637e-23
-6.3144721985,-6.867026157289402e-23,-9.132854613252153e-23
-6.314228057875,-6.726072574864353e-23,-9.237283308923298e-23
-6.31398391725,-6.583529105859838e-23,-9.339538126143343e-23
-6.313739776625,-6.439429293618998e-23,-9.439594888847439e-23
-6.313495636,-6.293807005539621e-23,-9.537429874982929e-23
-6.313251495375,-6.146696444421372e-23,-9.633019841596875e-23
-6.31300735475,-5.998132228331623e-23,-9.72634216609614e-23
-6.312763214125,-5.848149273833634e-23,-9.817374685685268e-23
-6.3125190735,-5.696782858296471e-23,-9.906095811573714e-23
-6.312274932875,-5.544068572604682e-23,-9.992484471304278e-23
-6.31203079225,-5.390042376271801e-23,-1.007652022886752e-22
-6.311786651625,-5.234740441003447e-23,-1.0158183012357045e-22
-6.311542511,-5.07819935400335e-23,-1.0237453520024267e-22
-6.311298370375,-4.9204559429994056e-23,-1.0314312908056985e-22
-6.31105422975,-4.7615473034265253e-23,-1.038874285950711e-22
-6.310810089125,-4.6015108648734594e-23,-1.0460725744502561e-22
-6.3105659485,-4.4403842649033754e-23,-1.0530244378235211e-22
-6.310321807875,-4.278205445848615e-23,-1.0597282251333774e-22
-6.31007766725,-4.115012584649956e-23,-1.0661823400616346e-22
-6.309833526625,-3.9508441005118023e-23,-1.072385245046119e-22
-6.309589386,-3.785738666444393e-23,-1.0783354671354985e-22
-6.309345245375,-3.619735134081026e-23,-1.084031580050539e-22
-6.30910110475,-3.4528726143385755e-23,-1.089472229803133e-22
-6.308856964125,-3.285190404738845e-23,-1.0946561168228876e-22
-6.3086128235,-3.1167279994695585e-23,-1.0995820019697787e-22
-6.308368682875,-2.947525093609814e-23,-1.1042487112831313e-22
-6.30812454225,-2.7776215397162393e-23,-1.108655124793441e-22
-6.307880401625,-2.6070573748680717e-23,-1.112800189273721e-22
-6.307636261,-2.4358727917394848e-23,-1.1166829119848906e-22
-6.307392120375,-2.264108129507055e-23,-1.1203023603804753e-22
-6.30714797975,-2.091803866374342e-23,-1.1236576630341115e-22
-6.306903839125,-1.9190006220296832e-23,-1.126748016231027e-22
-6.3066596985,-1.7457391214654808e-23,-1.1295726701187873e-22
-6.306415557875,-1.5720602218185898e-23,-1.1321309495321636e-22
-6.30617141725,-1.398004858627037e-23,-1.1344222267139738e-22
-6.305927276625,-1.2236140781979782e-23,-1.1364459493732595e-22
-6.305683136,-1.0489290049718209e-23,-1.1382016259352332e-22
-6.305438995375,-8.739908291065887e-24,-1.1396888203992773e-22
-6.30519485475,-6.988408156022173e-24,-1.140907172589921e-22
-6.304950714125,-5.235202711667929e-24,-1.1418563698635881e-22
-6.3047065735,-3.4807055732945124e-24,-1.1425361800112045e-22
-6.304462432875,-1.7253306288515048e-24,-1.1429464245996283e-22
-6.30421829225,3.0507965916886684e-26,-1.143086989085075e-22
-6.303974151625,1.7863959133356808e-24,-1.142957821252396e-22
-6.303730011,3.541918880172447e-24,-1.1425589437652296e-22
-6.303485870375,5.2966625486034596e-24,-1.141890425625543e-22
-6.30324172975,7.050212792782719e-24,-1.1409524144857526e-22
-6.302997589125,8.802155688957465e-24,-1.1397451114580505e-22
-6.3027534485,1.0552077707220317e-23,-1.1382687893902466e-22
-6.302509307875,1.2299565679994669e-23,-1.136523774833567e-22
-6.30226516725,1.40442070855914e-23,-1.1345104696035945e-22
-6.302021026625,1.5785589910433949e-23,-1.1322293271987304e-22
-6.301776886,1.7523302987773205e-23,-1.1296808733903986e-22
-6.301532745375,1.925693590019032e-23,-1.126865691483666e-22
-6.30128860475,2.0986079207847507e-23,-1.1237844311260352e-22
-6.301044464125,2.271032454321638e-23,-1.1204378066952104e-22
-6.3008003235,2.4429264447531265e-23,-1.1168265851195566e-22
-6.300556182875,2.614249297106294e-23,-1.1129516097826661e-22
-6.30031204225,2.7849605226492393e-23,-1.1088137749369784e-22
-6.300067901625,2.955019782901865e-23,-1.1044140416845727e-22
-6.299823761,3.124386902977619e-23,-1.0997534373838448e-22
-6.299579620375,3.2930218422684604e-23,-1.0948330419128476e-22
-6.29933547975,3.460884750428581e-23,-1.0896540039762228e-22
-6.299091339125,3.6279359411109686e-23,-1.08421752855445e-22
-6.2988471985,3.794135928958354e-23,-1.078524885528182e-22
-6.298603057875,3.959445419341495e-23,-1.0725774033554258e-22
-6.29835891725,4.123825322983253e-23,-1.0663764702167668e-22
-6.298114776625,4.2872367696894977e-23,-1.059923535445862e-22
-6.297870636,4.449641119880648e-23,-1.0532201089770804e-22
-6.297626495375,4.6109999607675926e-23,-1.0462677580875725e-22
-6.29738235475,4.771275106343526e-23,-1.039068105638631e-22
-6.297138214125,4.9304286653186237e-23,-1.0316228422906558e-22
-6.2968940735,5.088422978916741e-23,-1.0239337102203382e-22
-6.296649932875,5.2452206575222483e-23,-1.0160025092996597e-22
-6.29640579225,5.400784593406682e-23,-1.0078310974511351e-22
-6.296161651625,5.555077988983015e-23,-9.99421393537518e-23
-6.295917511,5.70806430682343e-23,-9.907753660407798e-23
-6.295673370375,5.859707342659966e-23,-9.818950445269754e-23
-6.29542922975,6.009971179019765e-23,-9.7278250937963e-23
-6.295185089125,6.158820279388797e-23,-9.634399056394375e-23
-6.2949409485,6.30621935797094e-23,-9.538694198341195e-23
-6.294696807875,6.452133528175066e-23,-9.440733020604293e-23
-6.29445266725,6.596528216095659e-23,-9.340538507107456e-23
-6.294208526625,6.739369249872277e-23,-9.238134235138089e-23
-6.293964386,6.88062276239785e-23,-9.133544223576992e-23
-6.293720245375,7.020255289267251e-23,-9.02679305415196e-23
-6.29347610475,7.158233759173655e-23,-8.917905836121555e-23
-6.293231964125,7.29452546190284e-23,-8.806908152554229e-23
-6.2929878235,7.429098097056555e-23,-8.693826103542087e-23
-6.292743682875,7.561919762606877e-23,-8.578686280774654e-23
-6.29249954225,7.692958980449411e-23,-8.461515776688589e-23
-6.292255401625,7.822184666526492e-23,-8.342342139179573e-23
-6.292011261,7.949566167344821e-23,-8.221193399547557e-23
-6.291767120375,8.075073311550697e-23,-8.098098107552253e-23
-6.29152297975,8.198676274867842e-23,-7.973085180505632e-23
-6.291278839125,8.320345784225665e-23,-7.84618409520891e-23
-6.2910346985,8.440052931547472e-23,-7.717424690467972e-23
-6.290790557875,8.557769314650434e-23,-7.58683728982303e-23
-6.29054641725,8.673467011103567e-23,-7.454452661607676e-23
-6.290302276625,8.787118547950976e-23,-7.320301978699356e-23
-6.290058136,8.898696930450562e-23,-7.184416832002193e-23
-6.289813995375,9.008175659314064e-23,-7.046829233246391e-23
-6.28956985475,9.115528763085675e-23,-6.907571624122612e-23
-6.289325714125,9.22073068706604e-23,-6.766676780858234e-23
-6.2890815735,9.323756476682133e-23,-6.624177940005422e-23
-6.288837432875,9.424581634801841e-23,-6.480108679795053e-23
-6.28859329225,9.523182190200928e-23,-6.334502957850443e-23
-6.288349151625,9.619534709400661e-23,-6.187395108613721e-23
-6.288105011,9.713616267986694e-23,-6.03881981004916e-23
-6.287860870375,9.80540449726888e-23,-5.888812104858017e-23
-6.28761672975,9.894877558863795e-23,-5.737407369989125e-23
-6.287372589125,9.98201414968238e-23,-5.58464130999581e-23
-6.2871284485,1.0066793527106895e-22,-5.430549961290362e-23
-6.286884307875,1.0149195533764772e-22,-5.2751696923242003e-23
-6.28664016725,1.0229200494829328e-22,-5.1185371375179655e-23
-6.286396026625,1.0306789375856547e-22,-4.960689271648738e-23
-6.286151886,1.038194369756893e-22,-4.801663350129088e-23
-6.285907745375,1.0454645513769718e-22,-4.641496892355138e-23
-6.28566360475,1.0524877485246739e-22,-4.480227704417426e-23
-6.285419464125,1.0592622880639314e-22,-4.3178938664348574e-23
-6.2851753235,1.065786552410745e-22,-4.1545337004061907e-23
-6.284931182875,1.0720589818057738e-22,-3.990185769955325e-23
-6.28468704225,1.0780780781710564e-22,-3.824888884866858e-23
-6.284442901625,1.0838424036741708e-22,-3.6586820843485746e-23
-6.284198761,1.089350578079555e-22,-3.491604617230007e-23
-6.283954620375,1.0946012837474503e-22,-3.323695949140338e-23
-6.28371047975,1.0995932658400475e-22,-3.154995751719181e-23
