t,hp,hc
-0.628192902,-1.6306604262119153e-22,-3.6253214365113156e-23
-0.627948761375,-1.615695508283204e-22,-4.248554896832038e-23
-0.62770462075,-1.5983470578933946e-22,-4.865717818553904e-23
-0.627460480125,-1.5786388719540381e-22,-5.475911329216815e-23
-0.6272163395,-1.5565986160855698e-22,-6.078230568430097e-23
-0.626972198875,-1.5322574430613345e-22,-6.671781572097566e-23
-0.62672805825,-1.5056499506370048e-22,-7.255682630100728e-23
-0.626483917625,-1.4768141171047065e-22,-7.829065862469238e-23
-0.626239777,-1.4457912014994876e-22,-8.391079262638531e-23
-0.625995636375,-1.4126257098259897e-22,-8.940887128222389e-23
-0.62575149575,-1.3773653526801926e-22,-9.477671096009681e-23
-0.625507355125,-1.340060968963117e-22,-1.0000631311180622e-22
-0.6252632145,-1.3007664567756002e-22,-1.0508987641674077e-22
-0.625019073875,-1.2595387033736726e-22,-1.1001980897758135e-22
-0.62477493325,-1.2164374953417713e-22,-1.1478873906482118e-22
-0.624530792625,-1.171525441699485e-22,-1.193895269438303e-22
-0.624286652,-1.1248678797479436e-22,-1.2381527528866193e-22
-0.624042511375,-1.0765327792854327e-22,-1.2805933932159895e-22
-0.62379837075,-1.0265906520754186e-22,-1.321153377432644e-22
-0.623554230125,-9.751144450834981e-23,-1.3597716182567192e-22
-0.6233100895,-9.221794374730231e-23,-1.3963898504761545e-22
-0.623065948875,-8.678631304580563e-23,-1.4309527183396148e-22
-0.62282180825,-8.122451376018796e-23,-1.4634078647607242e-22
-0.622577667625,-7.554070639831796e-23,-1.493706003306905e-22
-0.622333527,-6.974323948131802e-23,-1.5218010069062855e-22
-0.622089386375,-6.384063674406986e-23,-1.5476499684459213e-22
-0.62184524575,-5.784158519046218e-23,-1.5712132770867293e-22
-0.621601105125,-5.175492222916437e-23,-1.5924546711089483e-22
-0.6213569645,-4.5589623182634996e-23,-1.6113413059046852e-22
-0.621112823875,-3.9354787503597846e-23,-1.6278437974051678e-22
-0.62086868325,-3.305962559606877e-23,-1.6419362743309896e-22
-0.620624542625,-2.671344533050838e-23,-1.6535964250243623e-22
-0.620380402,-2.0325638190694863e-23,-1.6628055289824574e-22
-0.620136261375,-1.3905665402161976e-23,-1.6695484854860727e-22
-0.61989212075,-7.463044069533136e-24,-1.673813847452161e-22
-0.619647980125,-1.007333039452198e-24,-1.6755938387340473e-22
-0.6194038395,5.4518812758432164e-24,-1.674884373905878e-22
-0.619159698875,1.1904999105702487e-23,-1.6716850612497924e-22
-0.61891555825,1.8342421550252485e-23,-1.665999209059794e-22
-0.618671417625,2.4754564984167413e-23,-1.6578338358086475e-22
-0.618427277,3.1131875133779676e-23,-1.6471996454890466e-22
-0.618183136375,3.746484152793708e-23,-1.634111031317721e-22
-0.61793899575,4.374401155733073e-23,-1.6185860497844227e-22
-0.617694855125,4.996000474562961e-23,-1.600646402870446e-22
-0.6174507145,5.610352673982776e-23,-1.580317407578487e-22
-0.617206573875,6.216538325519594e-23,-1.5576279611710757e-22
-0.61696243325,6.813649385238218e-23,-1.5326105028655153e-22
-0.616718292625,7.400790564008673e-23,-1.5053009696220954e-22
-0.616474152,7.977080688615948e-23,-1.4757387489401596e-22
-0.616230011375,8.541654004713532e-23,-1.4439666185225563e-22
-0.61598587075,9.093661510343755e-23,-1.410030691043633e-22
-0.615741730125,9.6322722408769e-23,-1.37398034847645e-22
-0.6154975895,1.0156674506747273e-22,-1.3358681685363463e-22
-0.615253448875,1.0666077163800819e-22,-1.2957498549937043e-22
-0.61500930825,1.1159710766883186e-22,-1.2536841514071632e-22
-0.614765167625,1.1636828817781132e-22,-1.2097327643434086e-22
-0.614521027,1.2096708833617463e-22,-1.1639602656778672e-22
-0.614276886375,1.253865349801266e-22,-1.1164340057844134e-22
-0.61403274575,1.2961991750432343e-22,-1.067224017197476e-22
-0.613788605125,1.3366079699278889e-22,-1.0164029025230447e-22
-0.6135444645,1.3750301787567415e-22,-9.640457433140995e-23
-0.613300323875,1.411407160616221e-22,-9.102299791043043e-23
-0.61305618325,1.4456832864413513e-22,-8.55035298971358e-23
-0.612812042625,1.477806025340874e-22,-7.985435245804789e-23
-0.612567902,1.5077260254675387e-22,-7.408384889498213e-23
-0.612323761375,1.5353971956111096e-22,-6.820059153920792e-23
-0.61207962075,1.5607767669984081e-22,-6.221332859706918e-23
-0.611835480125,1.5838253743612627e-22,-5.61309718744475e-23
-0.6115913395,1.6045071160875471e-22,-4.996258338555155e-23
-0.611347198875,1.622789600626388e-22,-4.371736158389542e-23
-0.61110305825,1.638644011317082e-22,-3.740462814420572e-23
-0.610858917625,1.65204515046874e-22,-3.103381399173071e-23
-0.610614777,1.6629714785331784e-22,-2.4614445207080627e-23
-0.610370636375,1.6714051541883782e-22,-1.8156128913115543e-23
-0.61012649575,1.677332063506717e-22,-1.1668538879220288e-23
-0.609882355125,1.6807418400444004e-22,-5.161401080036444e-24
-0.6096382145,1.6816278957571782e-22,1.3555208019679517e-24
-0.609394073875,1.6799874286561435e-22,7.872440072736395e-24
-0.60914993325,1.6758214296917162e-22,1.437956167821393e-23
-0.608905792625,1.6691346894876824e-22,2.0867096943307594e-23
-0.608661652,1.659935789396684e-22,2.7325278231997947e-23
-0.608417511375,1.648237104541062e-22,3.374437381198604e-23
-0.60817337075,1.634054776084346e-22,4.0114702382833225e-23
-0.607929230125,1.6174086984362074e-22,4.642664776284835e-23
-0.6076850895,1.5983224905328643e-22,5.267067338942075e-23
-0.607440948875,1.576823470808045e-22,5.88373369714798e-23
-0.60719680825,1.5529426129384648e-22,6.491730461715149e-23
-0.606952667625,1.5267145040824987e-22,7.090136510746593e-23
-0.606708527,1.4981772992836438e-22,7.678044390239842e-23
-0.606464386375,1.4673726675751857e-22,8.254561701469664e-23
-0.60622024575,1.4343457318114007e-22,8.818812448909036e-23
-0.605976105125,1.399145007883477e-22,9.369938406151365e-23
-0.6057319645,1.3618223278704505e-22,9.907100379554898e-23
-0.605487823875,1.32243277533321e-22,1.0429479560351727e-22
-0.60524368325,1.2810345986577513e-22,1.0936278738432386e-22
-0.604999542625,1.2376891279161664e-22,1.142672353181143e-22
