t,hp,hc
-0.66519165,-1.228915400781897e-22,-2.878999570983237e-23
-0.664947509375,-1.2196009899068713e-22,-3.255116351434734e-23
-0.66470336875,-1.2091343696973643e-22,-3.628270417090202e-23
-0.664459228125,-1.1975245643951655e-22,-3.998116114227403e-23
-0.6642150875,-1.184781903060715e-22,-4.364301847277746e-23
-0.663970946875,-1.1709178013045438e-22,-4.72647921166717e-23
-0.66372680625,-1.1559447529462247e-22,-5.0843033388635064e-23
-0.663482665625,-1.139876315958638e-22,-5.437433392638717e-23
-0.663238525,-1.1227270685539988e-22,-5.785533276857354e-23
-0.662994384375,-1.1045126209043401e-22,-6.128271554124348e-23
-0.66275024375,-1.085249595358896e-22,-6.465321553901639e-23
-0.662506103125,-1.0649556226971295e-22,-6.796361745144995e-23
-0.6622619625,-1.0436493203800053e-22,-7.121076010123507e-23
-0.662017821875,-1.0213502775571385e-22,-7.439153959421331e-23
-0.66177368125,-9.980790379996175e-23,-7.750291233460237e-23
-0.661529540625,-9.738570806961853e-23,-8.054189789648741e-23
-0.6612854,-9.487068015407709e-23,-8.350558197624418e-23
-0.661041259375,-9.226514935621731e-23,-8.639111929807219e-23
-0.66079711875,-8.957153226982904e-23,-8.919573606639579e-23
-0.660552978125,-8.67923310016786e-23,-9.1916733055034e-23
-0.6603088375,-8.393013067662846e-23,-9.455148805388835e-23
-0.660064696875,-8.098759692742265e-23,-9.709745827266794e-23
-0.65982055625,-7.796747382034165e-23,-9.955218318681125e-23
-0.659576415625,-7.487258109970501e-23,-1.0191328676005092e-22
-0.659332275,-7.170581161691186e-23,-1.0417847977960323e-22
-0.659088134375,-6.847012863056527e-23,-1.0634556205212064e-22
-0.65884399375,-6.516856319993462e-23,-1.0841242477116881e-22
-0.658599853125,-6.180421122955766e-23,-1.1037705239927248e-22
-0.6583557125,-5.838023077435164e-23,-1.1223752495236247e-22
-0.658111571875,-5.489983889945527e-23,-1.1399201956205382e-22
-0.65786743125,-5.136630898019445e-23,-1.1563881284870843e-22
-0.657623290625,-4.7782967232904034e-23,-1.171762818743812e-22
-0.65737915,-4.415319007808538e-23,-1.1860290659601653e-22
-0.657135009375,-4.0480400776422143e-23,-1.1991727078626732e-22
-0.65689086875,-3.6768066322453134e-23,-1.2111806399344153e-22
-0.656646728125,-3.3019694005144e-23,-1.222040824204868e-22
-0.6564025875,-2.923882826387434e-23,-1.2317423068343156e-22
-0.656158446875,-2.5429047249188265e-23,-1.2402752258607078e-22
-0.65591430625,-2.159395953312309e-23,-1.2476308257692742e-22
-0.655670165625,-1.773720061409255e-23,-1.253801461696495e-22
-0.655426025,-1.3862429552492328e-23,-1.2587806119145144e-22
-0.655181884375,-9.973325487393697e-24,-1.262562883743537e-22
-0.65493774375,-6.073584166109734e-24,-1.2651440202691497e-22
-0.654693603125,-2.166914429572224e-24,-1.266520906652589e-22
-0.6544494625,1.742965332674085e-24,-1.2666915692714716e-22
-0.654205321875,5.6523306654768044e-24,-1.265655188064053e-22
-0.65396118125,9.557454617391765e-24,-1.2634120879397382e-22
-0.653717040625,1.3454611327658471e-23,-1.2599637488714552e-22
-0.6534729,1.7340079520942633e-23,-1.2553127994514868e-22
-0.653228759375,2.1210146088491043e-23,-1.2494630174171014e-22
-0.65298461875,2.506110966922893e-23,-1.2424193295879585e-22
-0.652740478125,2.888928416327104e-23,-1.2341878051843855e-22
-0.6524963375,3.269100227573883e-23,-1.2247756529160135e-22
-0.652252196875,3.646261903944947e-23,-1.2141912145086793e-22
-0.65200805625,4.0200515269990674e-23,-1.2024439568835148e-22
-0.651763915625,4.3901101298024345e-23,-1.1895444713570946e-22
-0.651519775,4.756081993565438e-23,-1.175504450355302e-22
-0.651275634375,5.117615048972438e-23,-1.160336693574192e-22
-0.65103149375,5.474361175208178e-23,-1.1440550856400423e-22
-0.650787353125,5.825976552367993e-23,-1.1266745883830166e-22
-0.6505432125,6.172122007456381e-23,-1.1082112291583704e-22
-0.650299071875,6.512463304902284e-23,-1.0886820799983263e-22
-0.65005493125,6.846671518900402e-23,-1.0681052508220355e-22
-0.649810790625,7.174423319759581e-23,-1.0464998670095435e-22
-0.64956665,7.495401323288165e-23,-1.0238860574206363e-22
-0.649322509375,7.809294354589462e-23,-1.0002849293293425e-22
-0.64907836875,8.115797779427279e-23,-9.757185530228109e-23
-0.648834228125,8.414613841974235e-23,-9.502099455185214e-23
-0.6485900875,8.705451880935607e-23,-9.237830410509503e-23
-0.648345946875,8.98802867821267e-23,-8.964626767095341e-23
-0.64810180625,9.262068684247873e-23,-8.68274563232675e-23
-0.647857665625,9.527304345200331e-23,-8.392452674153586e-23
-0.647613525,9.783476316480161e-23,-8.094021820919582e-23
-0.647369384375,1.0030333772216756e-22,-7.787735055715269e-23
-0.64712524375,1.0267634612214455e-22,-7.473882116512114e-23
-0.646881103125,1.0495145720699835e-22,-7.152760239914066e-23
-0.6466369625,1.0712643194515307e-22,-6.824673881465891e-23
-0.646392821875,1.0919912582270978e-22,-6.489934439789855e-23
-0.64614868125,1.1116749091754085e-22,-6.148859957063406e-23
-0.645904540625,1.130295777788129e-22,-5.801774811076971e-23
-0.6456604,1.147835376720099e-22,-5.44900942561413e-23
-0.645416259375,1.1642762459037387e-22,-5.0908999619060595e-23
-0.64517211875,1.1796019646730094e-22,-4.727787975722538e-23
-0.644927978125,1.1937971735483631e-22,-4.360020119247886e-23
-0.6446838375,1.2068475896961063e-22,-3.98794780506876e-23
-0.644439696875,1.2187400206920604e-22,-3.6119268738975425e-23
-0.64419555625,1.2294623790502254e-22,-3.2323172539250803e-23
-0.643951415625,1.2390036939553977e-22,-2.849482617323588e-23
-0.643707275,1.2473541228333693e-22,-2.4637900345972338e-23
-0.643463134375,1.254504964350192e-22,-2.075609629820475e-23
-0.64321899375,1.2604486654733393e-22,-1.685314220575232e-23
-0.642974853125,1.2651788330311092e-22,-1.293278966188783e-23
-0.6427307125,1.268690235610089e-22,-8.998810023572856e-24
-0.642486571875,1.2709788179814986e-22,-5.054990861442913e-24
-0.64224243125,1.2720416974821853e-22,-1.105132279601846e-24
-0.641998290625,1.2718771745258032e-22,2.8469567406407063e-24
-0.64175415,1.2704847321636224e-22,6.797461981470226e-24
-0.641510009375,1.267865039917581e-22,1.0742567690446865e-23
-0.64126586875,1.2640199518506737e-22,1.467846025713983e-23
-0.641021728125,1.2589525084912724e-22,1.8601331894848368e-23
-0.6407775875,1.2526669342773495e-22,2.250738434316452e-23
-0.640533446875,1.2451686326945743e-22,2.6392832502737727e-23
-0.64028930625,1.2364641878098542e-22,3.0253908215103336e-23
-0.640045165625,1.2265613525409462e-22,3.408686381768871e-23
-0.639801025,1.2154690449162196e-22,3.788797585315492e-23
-0.639556884375,1.2031973460470673e-22,4.165354881555019e-23
-0.63931274375,1.1897574798760134e-22,4.5379918418238745e-23
-0.639068603125,1.1751618141713555e-22,4.9063455478233505e-23
-0.6388244625,1.1594238459107519e-22,5.270056938239435e-23
-0.638580321875,1.1425581876809618e-22,5.628771148992335e-23
-0.63833618125,1.1245805586406048e-22,5.982137883006571e-23
-0.638092040625,1.105507766014421e-22,6.3298117304647e-23
-0.6378479,1.0853576946006142e-22,6.671452533570356e-23
-0.637603759375,1.0641492852110577e-22,7.006725692654004e-23
-0.63735961875,1.0419025227922151e-22,7.335302526780942e-23
-0.637115478125,1.0186384150927534e-22,7.656860582077691e-23
-0.6368713375,9.943789733031673e-23,7.971083948627718e-23
-0.636627196875,9.691471919950426e-23,8.277663573474514e-23
-0.63638305625,9.42967032016495e-23,8.57629760724968e-23
-0.636138915625,9.158633911589865e-23,8.866691643649964e-23
-0.635894775,8.878620829180831e-23,9.1485590244742e-23
-0.635650634375,8.589898178743015e-23,9.421621183447241e-23
-0.63540649375,8.292741727862199e-23,9.685607866802123e-23
-0.635162353125,7.98743567036294e-23,9.940257430012814e-23
-0.6349182125,7.674272339005814e-23,1.0185317073983286e-22
-0.634674071875,7.353551965957414e-23,1.0420543146506453e-22
-0.63442993125,7.025582366549984e-23,1.064570134980679e-22
-0.634185790625,6.690678674651253e-23,1.0860567015188455e-22
-0.63394165,6.349162996265855e-23,1.106492525372419e-22
-0.633697509375,6.001364178422293e-23,1.1258571302671097e-22
-0.63345336875,5.647617416988037e-23,1.1441310600942196e-22
-0.633209228125,5.288264012968684e-23,1.1612959126923266e-22
-0.6329650875,4.9236509632151654e-23,1.1773343423603533e-22
-0.632720946875,4.554130704699349e-23,1.1922300939865387e-22
-0.63247680625,4.180060732906004e-23,1.205968010370729e-22
-0.632232665625,3.801803276275974e-23,1.2185340524809674e-22
-0.631988525,3.419724935203494e-23,1.229915310797106e-22
-0.631744384375,3.034196341386121e-23,1.2401000226531897e-22
-0.63150024375,2.6455917930421148e-23,1.2490775824291113e-22
-0.631256103125,2.254288894897823e-23,1.2568385539526923e-22
-0.6310119625,1.860668199972244e-23,1.2633746835717513e-22
-0.630767821875,1.4651128299600983e-23,1.2686789055036247e-22
-0.63052368125,1.0680081062031208e-23,1.2727453478726836e-22
-0.630279540625,6.69741184133537e-24,1.2755693499584041e-22
-0.6300354,2.7070066026448675e-24,1.2771474582278841e-22
-0.629791259375,-1.287237961300656e-24,1.2774774340031971e-22
-0.62954711875,-5.281418203374879e-24,1.2765582553402672e-22
-0.629302978125,-9.271627365265581e-24,1.274390125681559e-22
-0.6290588375,-1.3253959356837912e-23,1.2709744667573384e-22
-0.628814696875,-1.722451262122443e-23,1.26631392460023e-22
-0.62857055625,-2.1179393921932115e-23,1.260412363550023e-22
-0.628326415625,-2.511472217206674e-23,1.253274867331094e-22
-0.628082275,-2.902663226001898e-23,1.2449077340337786e-22
-0.627838134375,-3.291127884668772e-23,1.2353184715757989e-22
-0.62759399375,-3.676484012613563e-23,1.2245157904897127e-22
-0.627349853125,-4.0583521723404227e-23,1.2125096007824215e-22
-0.6271057125,-4.4363560118120623e-23,1.1993109937149735e-22
-0.626861571875,-4.8101226795386747e-23,1.18493224538489e-22
-0.62661743125,-5.1792831709589057e-23,1.169386797952046e-22
-0.626373290625,-5.543472680256573e-23,1.1526892456555795e-22
-0.62612915,-5.902331000221155e-23,1.1348553300358138e-22
-0.625885009375,-6.255502853135566e-23,1.1159019190871864e-22
-0.62564086875,-6.60263823883987e-23,1.0958469916815823e-22
-0.625396728125,-6.943392821557877e-23,1.0747096276638742e-22
-0.6251525875,-7.277428221898215e-23,1.0525099811710722e-22
-0.624908446875,-7.604412409132444e-23,1.0292692709357075e-22
-0.62466430625,-7.924019992088425e-23,1.0050097535653256e-22
-0.624420165625,-8.235932564370357e-23,9.797547062544243e-23
-0.624176025,-8.53983902594797e-23,9.535284045816358e-23
-0.623931884375,-8.835435909667611e-23,9.263561011164696e-23
-0.62368774375,-9.122427646943434e-23,8.982639972592971e-23
-0.623443603125,-9.400526909862008e-23,8.69279222891506e-23
-0.6231994625,-9.669454857902951e-23,8.394298066953254e-23
-0.622955321875,-9.928941512795675e-23,8.087446573302541e-23
-0.62271118125,-1.0178725903666756e-22,7.772535247414878e-23
-0.622467040625,-1.0418556433632804e-22,7.449869801884896e-23
-0.6222229,-1.064819111245236e-22,7.119763848345431e-23
-0.621978759375,-1.0867397773528541e-22,6.782538574990342e-23
-0.62173461875,-1.1075954361645638e-22,6.438522470704863e-23
-0.621490478125,-1.1273649133214158e-22,6.088050989607013e-23
-0.6212463375,-1.1460280886084607e-22,5.731466233357152e-23
-0.621002196875,-1.1635659142643395e-22,5.369116607815639e-23
-0.62075805625,-1.1799604408824714e-22,5.0013565163481813e-23
-0.620513915625,-1.1951948305873434e-22,4.628545987727412e-23
-0.620269775,-1.2092533781420905e-22,4.251050341054449e-23
-0.620025634375,-1.2221215270790903e-22,3.869239821668319e-23
-0.61978149375,-1.2337858821171646e-22,3.4834892383008045e-23
-0.619537353125,-1.2442342294521012e-22,3.094177613353267e-23
-0.6192932125,-1.253455546240031e-22,2.7016878043358244e-23
-0.619049071875,-1.2614400137968372e-22,2.3064061307322228e-23
-0.61880493125,-1.268179025983303e-22,1.9087219902553995e-23
-0.618560790625,-1.2736652056887901e-22,1.5090274920687845e-23
-0.61831665,-1.2778924054962231e-22,1.1077170552772939e-23
-0.618072509375,-1.2808557202724132e-22,7.051870318116572e-24
-0.61782836875,-1.2825514931102144e-22,3.0183531323957e-24
-0.617584228125,-1.2829773181964382e-22,-1.0193906175682423e-24
-0.6173400875,-1.2821320456455594e-22,-5.057363023097518e-24
-0.617095946875,-1.280015784048666e-22,-9.091562574540781e-24
-0.61685180625,-1.276629901539604e-22,-1.3117988155622107e-23
-0.616607665625,-1.2719770275459537e-22,-1.7132642997020287e-23
-0.616363525,-1.2660610479381889e-22,-2.1131538623005687e-23
-0.616119384375,-1.2588871053075272e-22,-2.5110698840040902e-23
-0.61587524375,-1.2504615951147484e-22,-2.9066163691213214e-23
-0.615631103125,-1.2407921596558015e-22,-3.2993993383349575e-23
-0.6153869625,-1.2298876840152433e-22,-3.689027227797808e-23
-0.615142821875,-1.2177582826772748e-22,-4.07511126348279e-23
-0.61489868125,-1.2044153018076357e-22,-4.457265883013197e-23
-0.614654540625,-1.1898712984782933e-22,-4.8351090879852254e-23
-0.6144104,-1.174140033223673e-22,-5.208262839159872e-23
-0.614166259375,-1.1572364612207255e-22,-5.576353449381543e-23
-0.61392211875,-1.1391767142627923e-22,-5.939011943815466e-23
-0.613677978125,-1.1199780877678401e-22,-6.295874437474304e-23
-0.6134338375,-1.099659025389848e-22,-6.646582507166783e-23
-0.613189696875,-1.0782390982715858e-22,-6.990783529761524e-23
-0.61294555625,-1.0557389948500642e-22,-7.328131091821685e-23
-0.612701415625,-1.0321804940727804e-22,-7.65828529498339e-23
-0.612457275,-1.0075864453876419e-22,-7.980913098310294e-23
-0.612213134375,-9.81980752119302e-23,-8.29568869835383e-23
