t,hp,hc
-3.841725349,-9.462335477869618e-23,-1.0177170947394311e-23
-3.841481208375,-9.4164982288732e-23,-1.3797980052163706e-23
-3.84123706775,-9.356809314098693e-23,-1.7398682119129777e-23
-3.840992927125,-9.283354952701707e-23,-2.097399289260997e-23
-3.8407487865,-9.196241756742806e-23,-2.4518648777248558e-23
-3.840504645875,-9.09559652610673e-23,-2.8027430631744835e-23
-3.84026050525,-8.981565981426669e-23,-3.1495171337984206e-23
-3.840016364625,-8.854316577779736e-23,-3.491676449785617e-23
-3.839772224,-8.714034224112861e-23,-3.828717189055772e-23
-3.839528083375,-8.56092398893796e-23,-4.160142973451202e-23
-3.83928394275,-8.395209864881965e-23,-4.4854656218728454e-23
-3.839039802125,-8.217134397876182e-23,-4.804205848685695e-23
-3.8387956615,-8.026958401056653e-23,-5.1158940051175524e-23
-3.838551520875,-7.824960509769218e-23,-5.420070741659733e-23
-3.83830738025,-7.611436823752759e-23,-5.716287715730911e-23
-3.838063239625,-7.386700356694496e-23,-6.004108165026723e-23
-3.837819099,-7.1510807680923e-23,-6.283107691491057e-23
-3.837574958375,-6.904923761870006e-23,-6.552874807041278e-23
-3.83733081775,-6.648590540916353e-23,-6.813011493921563e-23
-3.837086677125,-6.382457412823383e-23,-7.0631339183897e-23
-3.8368425365,-6.106915139656762e-23,-7.30287290978042e-23
-3.836598395875,-5.822368389848357e-23,-7.53187452658063e-23
-3.83635425525,-5.529235114016141e-23,-7.749800538486074e-23
-3.836110114625,-5.227946008054916e-23,-7.956329014129405e-23
-3.835865974,-4.918943867163025e-23,-8.151154801527912e-23
-3.835621833375,-4.6026828254874305e-23,-8.333989804996675e-23
-3.83537769275,-4.2796278430779393e-23,-8.504563655227584e-23
-3.835133552125,-3.950253922571875e-23,-8.662623947900727e-23
-3.8348894115,-3.6150454435605165e-23,-8.807936671901254e-23
-3.834645270875,-3.274495462379424e-23,-8.940286585076552e-23
-3.83440113025,-2.929104944225156e-23,-9.05947742788477e-23
-3.834156989625,-2.5793820898964933e-23,-9.165332377011211e-23
-3.833912849,-2.2258415374074427e-23,-9.257694174275375e-23
-3.833668708375,-1.86900363093895e-23,-9.336425436289752e-23
-3.83342456775,-1.509393651527266e-23,-9.401408868563757e-23
-3.833180427125,-1.1475410202488099e-23,-9.452547290664849e-23
-3.8329362865,-7.83978560776447e-24,-9.489764011634194e-23
-3.832692145875,-4.192416887828202e-24,-9.513002825111795e-23
-3.83244800525,-5.386762638853036e-25,-9.522228115712383e-23
-3.832203864625,3.1160538645941563e-24,-9.5174248016676e-23
-3.831959724,6.766388849357375e-24,-9.498598644719742e-23
-3.831715583375,1.040694969728158e-23,-9.465775919248656e-23
-3.83147144275,1.403237106197378e-23,-9.4190036065569e-23
-3.831227302125,1.7637309050585306e-23,-9.358349204246883e-23
-3.8309831615,2.121644935961421e-23,-9.283900769346257e-23
-3.830739020875,2.4764514664997892e-23,-9.195766572450992e-23
-3.83049488025,2.827627275297509e-23,-9.09407512518866e-23
-3.830250739625,3.174654426773541e-23,-8.978974977254942e-23
-3.830006599,3.5170210192121694e-23,-8.850634437263893e-23
-3.829762458375,3.854221931796163e-23,-8.709241322443867e-23
-3.82951831775,4.1857595996845555e-23,-8.555002758624849e-23
-3.829274177125,4.51114471747741e-23,-8.388144805359588e-23
-3.8290300365,4.8298970074820265e-23,-8.208912213934476e-23
-3.828785895875,5.1415458634788976e-23,-8.017567947990992e-23
-3.82854175525,5.445631102109825e-23,-7.81439290192549e-23
-3.828297614625,5.741703624587379e-23,-7.599685454607139e-23
-3.828053474,6.029326086331735e-23,-7.37376103924731e-23
-3.827809333375,6.308073517122252e-23,-7.136951646996661e-23
-3.82756519275,6.577533974508653e-23,-6.88960537729262e-23
-3.827321052125,6.837309184797132e-23,-6.63208595496956e-23
-3.8270769115,7.087015077054043e-23,-6.364772134291366e-23
-3.826832770875,7.326282345541257e-23,-6.088057145614688e-23
-3.82658863025,7.55475706058937e-23,-5.802348176651907e-23
-3.826344489625,7.772101178059842e-23,-5.508065751384986e-23
-3.826100349,7.977992952323585e-23,-5.2056430505137333e-23
-3.825856208375,8.172127559107284e-23,-4.895525380862621e-23
-3.82561206775,8.35421743538144e-23,-4.578169437526797e-23
-3.825367927125,8.523992740150757e-23,-4.254042660643142e-23
-3.8251237865,8.681201777678311e-23,-3.9236225568312155e-23
-3.824879645875,8.82561134031747e-23,-3.5873959814235365e-23
-3.82463550525,8.957007054766786e-23,-3.245858422708519e-23
-3.824391364625,9.075193788805032e-23,-2.899513304364098e-23
-3.824147224,9.179995808087553e-23,-2.5488711919465738e-23
-3.823903083375,9.271257123297583e-23,-2.1944490742493078e-23
-3.82365894275,9.348841670768996e-23,-1.8367695882366656e-23
-3.823414802125,9.412633600547924e-23,-1.4763602664194446e-23
