t,hp,hc
-0.474506378,-2.0132170730213872e-22,-4.933006257276692e-23
-0.474262237375,-1.993039161293213e-22,-5.702465333473803e-23
-0.47401809675,-1.9699172042411713e-22,-6.463824990705476e-23
-0.473773956125,-1.9438823722146134e-22,-7.215979032440098e-23
-0.4735298155,-1.9149708386003704e-22,-7.957808502360314e-23
-0.473285674875,-1.8832230996428155e-22,-8.68820852015701e-23
-0.47304153425,-1.8486839238903718e-22,-9.40608998348825e-23
-0.472797393625,-1.8114022592771218e-22,-1.0110381767685469e-22
-0.472553253,-1.7714310896899637e-22,-1.0800033425020481e-22
-0.472309112375,-1.7288274132160038e-22,-1.1474015297859123e-22
-0.47206497175,-1.6836521825125587e-22,-1.2131319754472269e-22
-0.471820831125,-1.6359702108364683e-22,-1.2770962638797887e-22
-0.4715766905,-1.5858501006959402e-22,-1.3391984900745178e-22
-0.471332549875,-1.533364126840123e-22,-1.3993453888637186e-22
-0.47108840925,-1.4785881479936573e-22,-1.4574464871837259e-22
-0.470844268625,-1.4216014971774137e-22,-1.5134142399463527e-22
-0.470600128,-1.362486869274053e-22,-1.5671641645615258e-22
-0.470355987375,-1.3013301951885444e-22,-1.6186149602848614e-22
-0.47011184675,-1.2382205384347902e-22,-1.6676886558944472e-22
-0.469867706125,-1.1732499467351961e-22,-1.7143107050587078e-22
-0.4696235655,-1.1065133350350576e-22,-1.758410120709996e-22
-0.469379424875,-1.0381083380409118e-22,-1.7999195703857335e-22
-0.46913528425,-9.681351795508858e-23,-1.8387754967501987e-22
-0.468891143625,-8.966965194478661e-23,-1.874918204705138e-22
-0.468647003,-8.238973098050954e-23,-1.9082919645625388e-22
-0.468402862375,-7.498446386751652e-23,-1.9388450927538084e-22
-0.46815872175,-6.74647577310927e-23,-1.9665300401948435e-22
-0.467914581125,-5.984170250719583e-23,-1.9913034669578477e-22
-0.4676704405,-5.212655455093163e-23,-2.013126313217549e-22
-0.467426299875,-4.4330719861683497e-23,-2.0319638664521278e-22
-0.46718215925,-3.646573716645979e-23,-2.0477858148003506e-22
-0.466938018625,-2.854326114735769e-23,-2.060566307983838e-22
-0.466693878,-2.0575045045576927e-23,-2.070283991386788e-22
-0.466449737375,-1.2572923395418507e-23,-2.076922050416365e-22
-0.46620559675,-4.548794515441679e-24,-2.0804682432871307e-22
-0.465961456125,3.485397202360203e-24,-2.0809149261548155e-22
-0.4657173155,1.1517679003352042e-23,-2.0782590641520145e-22
-0.465473174875,1.9536067591634351e-23,-2.0725022491001227e-22
-0.46522903425,2.752858705600284e-23,-2.0636507080518408e-22
-0.464984893625,3.548328673758942e-23,-2.051715292032771e-22
-0.464740753,4.338825899088317e-23,-2.0367114647030463e-22
-0.464496612375,5.123165732630137e-23,-2.018659300734754e-22
-0.46425247175,5.900171397915369e-23,-1.9975834487680458e-22
-0.464008331125,6.668675765959475e-23,-1.9735131049353883e-22
-0.4637641905,7.427523125064386e-23,-1.946481978996272e-22
-0.463520049875,8.17557091189575e-23,-1.9165282457803985e-22
-0.46327590925,8.91169146872808e-23,-1.8836945011128658e-22
-0.463031768625,9.634773700219937e-23,-1.8480276930822943e-22
-0.462787628,1.0343724844838812e-22,-1.8095790752177718e-22
-0.462543487375,1.1037472072699937e-22,-1.768404121472801e-22
-0.46229934675,1.1714964108952182e-22,-1.7245624491870525e-22
-0.462055206125,1.2375172923222712e-22,-1.6781177482620064e-22
-0.4618110655,1.3017095252575542e-22,-1.6291376822685686e-22
-0.461566924875,1.3639754151109908e-22,-1.577693790822524e-22
-0.46132278425,1.4242200516510043e-22,-1.523861392236449e-22
-0.461078643625,1.4823514538583287e-22,-1.4677194752480278e-22
-0.460834503,1.5382807083949013e-22,-1.4093505823520344e-22
-0.460590362375,1.5919221145938585e-22,-1.3488406975567222e-22
-0.46034622175,1.6431933115070876e-22,-1.286279116093064e-22
-0.460102081125,1.6920154153564728e-22,-1.221758322060388e-22
-0.4598579405,1.7383131263490745e-22,-1.1553738414158614e-22
-0.459613799875,1.7820148695896505e-22,-1.0872241188918797e-22
-0.45936965925,1.8230528892157182e-22,-1.017410360904986e-22
-0.459125518625,1.8613633699502188e-22,-9.460363960274466e-23
-0.458881378,1.8968865302074468e-22,-8.732085170501334e-23
-0.458637237375,1.929566714729407e-22,-7.990353238352996e-23
-0.45839309675,1.9593525021177375e-22,-7.236275704442897e-23
-0.458148956125,1.9861967689997922e-22,-6.470979928996678e-23
-0.4579048155,2.0100567793300425e-22,-5.695611469213157e-23
-0.457660674875,2.0308942474051546e-22,-4.911332350553327e-23
-0.45741653425,2.0486754108059374e-22,-4.1193193636029266e-23
-0.457172393625,2.063371084370958e-22,-3.320762294288125e-23
-0.456928253,2.0749567027673221e-22,-2.5168621334312177e-23
-0.456684112375,2.0834123797455873e-22,-1.7088293085114553e-23
-0.45643997175,2.0887229366437667e-22,-8.978818438520369e-24
-0.456195831125,2.0908779270757635e-22,-8.524353974097546e-25
-0.4559516905,2.089871674345057e-22,7.278578732514624e-24
-0.455707549875,2.085703267070699e-22,1.5401925804007564e-23
-0.45546340925,2.0783765907419535e-22,2.350530550540705e-23
-0.455219268625,2.0679003133792315e-22,3.157643395418013e-23
-0.454975128,2.0542878748771084e-22,3.9603062162106175e-23
-0.454730987375,2.0375574945982626e-22,4.7572995039656504e-23
-0.45448684675,2.0177321283021727e-22,5.54741096862625e-23
-0.454242706125,1.9948394550896941e-22,6.32943740343634e-23
-0.4539985655,1.968911837632563e-22,7.102186515839245e-23
-0.453754424875,1.9399862746493531e-22,7.86447872626669e-23
-0.45351028425,1.9081043634693228e-22,8.615149025046063e-23
-0.453266143625,1.8733122314833029e-22,9.353048713959323e-23
-0.453022003,1.8356604793784839e-22,1.0077047198648987e-22
-0.452777862375,1.7952041108079286e-22,1.0786033739540495e-22
-0.45253372175,1.7520024512720447e-22,1.1478919138721254e-22
-0.452289581125,1.7061190738931476e-22,1.2154637496389258e-22
-0.4520454405,1.657621696484981e-22,1.2812147779776083e-22
-0.451801299875,1.6065820894178404e-22,1.345043547548142e-22
-0.45155715925,1.5530759801124085e-22,1.4068514230892327e-22
-0.451313018625,1.497182931053348e-22,1.466542729957148e-22
-0.451068878,1.4389862319550885e-22,1.524024910363866e-22
-0.450824737375,1.3785727790507734e-22,1.5792086702218862e-22
-0.45058059675,1.3160329442865193e-22,1.632008116090393e-22
-0.450336456125,1.2514604426037772e-22,1.6823408911939214e-22
-0.4500923155,1.1849521985873535e-22,1.7301283113017397e-22
-0.449848174875,1.1166081966263093e-22,1.7752954820773685e-22
-0.44960403425,1.0465313406486741e-22,1.8177714295317995e-22
-0.449359893625,9.748272960769994e-23,1.8574892072652475e-22
-0.449115753,9.016043313478752e-23,1.8943860015255308e-22
-0.448871612375,8.269731606928684e-23,1.928403241153847e-22
-0.44862747175,7.510467775836377e-23,1.959486692134447e-22
-0.448383331125,6.739402822738536e-23,1.987586540432801e-22
-0.4481391905,5.95770713291767e-23,2.0126574848209962e-22
-0.447895049875,5.166568672345336e-23,2.0346588025165368e-22
-0.44765090925,4.36719121760808e-23,2.0535544239469757e-22
-0.447406768625,3.5607925440734516e-23,2.0693130004308417e-22
-0.447162628,2.748602544490682e-23,2.0819079437922895e-22
-0.446918487375,1.931861378282081e-23,2.091317492405654e-22
-0.44667434675,1.1118175827229314e-23,2.0975247380475357e-22
-0.446430206125,2.89726185584492e-24,2.1005176643809367e-22
-0.4461860655,-5.33153211717918e-24,2.1002891728578625e-22
-0.445941924875,-1.3555583628054199e-23,2.096837099449437e-22
-0.44569778425,-2.176226300995245e-23,2.0901642226665734e-22
-0.445453643625,-2.993895290640095e-23,2.080278277620355e-22
-0.445209503,-3.807306752780368e-23,2.067191936562203e-22
-0.444965362375,-4.615207216430892e-23,2.0509228097480464e-22
-0.44472122175,-5.416350233642665e-23,2.0314934143226567e-22
-0.444477081125,-6.209498333431659e-23,2.0089311591597358e-22
-0.4442329405,-6.993424928536012e-23,1.9832683042897872e-22
-0.443988799875,-7.766916190077459e-23,1.9545419114280015e-22
-0.44374465925,-8.528772988452867e-23,1.9227938089889255e-22
-0.443500518625,-9.277812705970076e-23,1.8880705203235751e-22
-0.443256378,-1.0012871136679243e-22,1.8504232114786239e-22
-0.443012237375,-1.0732804280985275e-22,1.8099076133591188e-22
-0.44276809675,-1.1436490107556996e-22,1.7665839371085946e-22
-0.442523956125,-1.2122830388072908e-22,1.7205168008283887e-22
-0.4422798155,-1.2790752385497358e-22,1.6717751286045516e-22
-0.442035674875,-1.3439210522681422e-22,1.6204320482708393e-22
-0.44179153425,-1.4067188094154535e-22,1.566564792146828e-22
-0.441547393625,-1.4673698838400168e-22,1.5102545788992524e-22
-0.441303253,-1.5257788542246456e-22,1.4515864977398926e-22
-0.441059112375,-1.5818536526068943e-22,1.3906493785814132e-22
-0.44081497175,-1.6355057156966754e-22,1.3275356649057236e-22
-0.440570831125,-1.6866501204520763e-22,1.262341269850814e-22
-0.4403266905,-1.7352057308131057e-22,1.1951654418573705e-22
-0.440082549875,-1.78109531984135e-22,1.1261106083190626e-22
-0.43983840925,-1.8242457031303657e-22,1.0552822279567711e-22
-0.439594268625,-1.864587853639032e-22,9.827886283849734e-23
-0.439350128,-1.9020570135489935e-22,9.087408411080171e-23
-0.439105987375,-1.9365928064507778e-22,8.332524356208154e-23
-0.43886184675,-1.9681393339209804e-22,7.564393471084593e-23
-0.438617706125,-1.9966452666242912e-22,6.784196997134984e-23
-0.4383735655,-2.022063938485337e-22,5.993136294310626e-23
-0.438129424875,-2.0443534162902596e-22,5.1924309728866526e-23
-0.43788528425,-2.0634765811814521e-22,4.3833170586458104e-23
-0.437641143625,-2.0794011908682002e-22,3.567045082687159e-23
-0.437397003,-2.0920999299052775e-22,2.744878154378506e-23
-0.437152862375,-2.1015504701295544e-22,1.9180900343307185e-23
-0.43690872175,-2.10773550995706e-22,1.0879631647845841e-23
-0.436664581125,-2.1106428036666752e-22,2.557866833110518e-24
-0.4364204405,-2.1102652002216882e-22,-5.771455679606753e-24
-0.436176299875,-2.1066006440188942e-22,-1.4095370477232826e-23
-0.43593215925,-2.0996522050958122e-22,-2.240090535479389e-23
-0.435688018625,-2.0894280728611465e-22,-3.0675101489770696e-23
-0.435443878,-2.0759415455590636e-22,-3.8905033541282354e-23
-0.435199737375,-2.0592110297604746e-22,-4.707783001822914e-23
-0.43495559675,-2.0392600166546585e-22,-5.518069344250698e-23
-0.434711456125,-2.0161170421913016e-22,-6.320092015939183e-23
-0.4344673155,-1.989815666242844e-22,-7.112592067644317e-23
-0.434223174875,-1.9603944171492663e-22,-7.894323921829577e-23
-0.43397903425,-1.9278967435345865e-22,-8.664057351769734e-23
-0.433734893625,-1.8923709504892746e-22,-9.420579409495875e-23
-0.433490753,-1.8538701408831208e-22,-1.0162696394085411e-22
-0.433246612375,-1.8124521300949713e-22,-1.0889235702709233e-22
-0.43300247175,-1.7681793623342518e-22,-1.1599047686768174e-22
-0.432758331125,-1.7211188274687048e-22,-1.2291007529440766e-22
-0.4325141905,-1.6713419634255185e-22,-1.2964017051228227e-22
-0.432270049875,-1.6189245406051374e-22,-1.3617006394788824e-22
-0.43202590925,-1.563946564858104e-22,-1.4248935856888165e-22
-0.431781768625,-1.5064921443372433e-22,-1.485879745005164e-22
-0.431537628,-1.446649375359214e-22,-1.5445616641801737e-22
-0.431293487375,-1.3845101997845825e-22,-1.6008453838430015e-22
-0.43104934675,-1.320170277459868e-22,-1.6546405997278838e-22
-0.430805206125,-1.2537288322211422e-22,-1.7058607992249826e-22
-0.4305610655,-1.1852885155233864e-22,-1.7544234212336257e-22
-0.430316924875,-1.1149552314505751e-22,-1.800249965161898e-22
-0.43007278425,-1.0428379954997711e-22,-1.8432661495891203e-22
-0.429828643625,-9.690487548750849e-23,-1.8834020163146767e-22
-0.429584503,-8.937022194111213e-23,-1.9205920488059e-22
-0.429340362375,-8.16915691543402e-23,-1.9547752944705313e-22
-0.42909622175,-7.388088788681305e-23,-1.9858954543363266e-22
-0.428852081125,-6.595037136471544e-23,-2.013900987213444e-22
-0.4286079405,-5.791241625582027e-23,-2.038745194251165e-22
-0.428363799875,-4.977960341671909e-23,-2.0603862968006326e-22
-0.42811965925,-4.1564678841278724e-23,-2.0787875306383367e-22
-0.427875518625,-3.328053295202328e-23,-2.0939171724058125e-22
-0.427631378,-2.4940181459479988e-23,-2.1057486450972448e-22
-0.427387237375,-1.6556744334447152e-23,-2.1142605288096653e-22
-0.42714309675,-8.143425585926523e-24,-2.119436624325014e-22
-0.426898956125,2.8650749230223494e-25,-2.1212659814168395e-22
-0.4266548155,8.719745217088095e-24,-2.119742922536299e-22
-0.426410674875,1.714295644801928e-23,-2.1148670638029845e-22
-0.42616653425,2.5542809641337104e-23,-2.106643322797311e-22
-0.425922393625,3.390599388839241e-23,-2.0950819170660376e-22
-0.425678253,4.2219240060452166e-23,-2.0801983591691619e-22
-0.425434112375,5.0469341868912213e-23,-2.0620134422771275e-22
-0.42518997175,5.864317670777519e-23,-2.0405532066740852e-22
-0.424945831125,6.67277269506049e-23,-2.015848923335659e-22
-0.4247016905,7.471010031157963e-23,-1.9879370360858431e-22
-0.424457549875,8.257755069402578e-23,-1.956859120598505e-22
-0.42421340925,9.031749863795432e-23,-1.9226618259675032e-22
-0.423969268625,9.791755167674299e-23,-1.8853968119343554e-22
-0.423725128,1.0536552391453659e-22,-1.845120664817561e-22
-0.423480987375,1.1264945601536481e-22,-1.8018948239226222e-22
-0.42323684675,1.1975763467204964e-22,-1.755785493681275e-22
-0.422992706125,1.2667861101297414e-22,-1.7068635371820784e-22
-0.4227485655,1.334012201187809e-22,-1.655204383725562e-22
-0.422504424875,1.3991459818114736e-22,-1.6008879024836265e-22
-0.42226028425,1.462082012095976e-22,-1.5439982946966972e-22
-0.422016143625,1.5227182197196764e-22,-1.4846239617340723e-22
-0.421772003,1.5809560614310717e-22,-1.4228573654714302e-22
-0.421527862375,1.63670070204401e-22,-1.358794903348898e-22
-0.42128372175,1.6898611526386743e-22,-1.2925367435189936e-22
-0.421039581125,1.7403504350382217e-22,-1.2241866833399792e-22
-0.4207954405,1.788085719966075e-22,-1.153851983916564e-22
