t,hp,hc
-0.512699127,-3.251918196701592e-22,-7.687295578072676e-23
-0.512454986375,-3.2203790441483255e-22,-8.930223970439232e-23
-0.51221084575,-3.1840847999474754e-22,-1.0160451435645716e-22
-0.511966705125,-3.143084603953221e-22,-1.1376189489919134e-22
-0.5117225645,-3.0974355488082036e-22,-1.257563137203718e-22
-0.511478423875,-3.0472017126866335e-22,-1.3756992654091482e-22
-0.51123428325,-2.9924540625719576e-22,-1.4918513923788183e-22
-0.510990142625,-2.93327031469686e-22,-1.6058464032726987e-22
-0.510746002,-2.869734733392205e-22,-1.7175144618705534e-22
-0.510501861375,-2.801938049208753e-22,-1.8266890466394927e-22
-0.51025772075,-2.7299773966424557e-22,-1.9332071574784345e-22
-0.510013580125,-2.653956144936391e-22,-2.0369095392404697e-22
-0.5097694395,-2.5739837820270234e-22,-2.1376409406715643e-22
-0.509525298875,-2.4901757490216602e-22,-2.235250341902587e-22
-0.50928115825,-2.4026532725658997e-22,-2.3295911782282237e-22
-0.509037017625,-2.3115432057325227e-22,-2.420521573773721e-22
-0.508792877,-2.2169778423877624e-22,-2.5079045537751823e-22
-0.508548736375,-2.119094723574442e-22,-2.5916082480760947e-22
-0.50830459575,-2.01803644632108e-22,-2.671506097752305e-22
-0.508060455125,-1.9139504639925978e-22,-2.747477057489831e-22
-0.5078163145,-1.8069888619745602e-22,-2.8194057651930773e-22
-0.507572173875,-1.69730815188417e-22,-2.887182739400347e-22
-0.50732803325,-1.5850690329137326e-22,-2.9507045299736396e-22
-0.507083892625,-1.4704361727354405e-22,-3.009873902124732e-22
-0.506839752,-1.3535779583846914e-22,-3.064599973073702e-22
-0.506595611375,-1.234666254997843e-22,-3.114798359087079e-22
-0.50635147075,-1.1138761550135242e-22,-3.160391311551774e-22
-0.506107330125,-9.913857232469962e-23,-3.2013078376025675e-22
-0.5058631895,-8.673757453815584e-23,-3.2374838238545084e-22
-0.505619048875,-7.420294572911558e-23,-3.2688621316468127e-22
-0.50537490825,-6.15532270692644e-23,-3.295392687286112e-22
-0.505130767625,-4.880715069221506e-23,-3.317032598817428e-22
-0.504886627,-3.5983611219234194e-23,-3.3337461875932087e-22
-0.504642486375,-2.3101638340748035e-23,-3.3455050756638518e-22
-0.50439834575,-1.0180368601630568e-23,-3.3522882367723827e-22
-0.504154205125,2.7609830467539497e-24,-3.354082030397683e-22
-0.5039100645,1.5703151733504588e-23,-3.350880236956895e-22
-0.503665923875,2.862685131264125e-23,-3.3426840762628446e-22
-0.50342178325,4.1512803073784455e-23,-3.329502211941569e-22
-0.503177642625,5.434176465697403e-23,-3.311350763030761e-22
-0.502933502,6.709455859869536e-23,-3.2882532693753704e-22
-0.502689361375,7.9752101095421e-23,-3.260240675992081e-22
-0.50244522075,9.229543086548986e-23,-3.227351306845304e-22
-0.502201080125,1.0470573724210678e-22,-3.1896307993927234e-22
-0.5019569395,1.169643890956389e-22,-3.147132068187722e-22
-0.501712798875,1.2905296195495308e-22,-3.099915206836309e-22
-0.50146865825,1.409532668427459e-22,-3.048047435632998e-22
-0.501224517625,1.5264737722035658e-22,-2.9916029963399918e-22
-0.500980377,1.6411765642379024e-22,-2.9306630557415437e-22
-0.500736236375,1.7534678428089273e-22,-2.8653155900839764e-22
-0.50049209575,1.8631778371442722e-22,-2.795655267157859e-22
-0.500247955125,1.9701404628169384e-22,-2.7217833076500556e-22
-0.5000038145,2.0741935757183033e-22,-2.6438073439968325e-22
-0.499759673875,2.1751792293001274e-22,-2.5618412788706007e-22
-0.49951553325,2.2729439040913286e-22,-2.476005104195327e-22
-0.499271392625,2.3673387545555015e-22,-2.3864247393142526e-22
-0.499027252,2.4582198384505957e-22,-2.293231853047958e-22
-0.498783111375,2.5454483285660535e-22,-2.1965636642807545e-22
-0.49853897075,2.628890739760286e-22,-2.0965627549007878e-22
-0.498294830125,2.70841912901245e-22,-1.9933768559391054e-22
-0.4980506895,2.7839112959168397e-22,-1.8871586339858318e-22
-0.497806548875,2.855250979781194e-22,-1.778065472017096e-22
-0.49756240825,2.92232802902515e-22,-1.6662592315892047e-22
-0.497318267625,2.9850385956016735e-22,-1.5519060274921964e-22
-0.497074127,3.0432852825483813e-22,-1.435175973578586e-22
-0.496829986375,3.096977307257291e-22,-1.316242937041274e-22
-0.49658584575,3.1460306417076966e-22,-1.195284279490253e-22
-0.496341705125,3.1903681542716474e-22,-1.0724805972640947e-22
-0.4960975645,3.2299197353108733e-22,-9.480154539541972e-23
-0.495853423875,3.264622404761067e-22,-8.220751051054057e-23
-0.49560928325,3.2944204259722113e-22,-6.948482243845144e-23
-0.495365142625,3.3192653904551385e-22,-5.66525620272263e-23
-0.495121002,3.339116314468643e-22,-4.372999540149188e-23
-0.494876861375,3.3539396958164494e-22,-3.0736544851774463e-23
-0.49463272075,3.363709582073629e-22,-1.7691759932591728e-23
-0.494388580125,3.368407621666504e-22,-4.6152881254005656e-24
-0.4941444395,3.368023101475077e-22,8.473154740947463e-24
-0.493900298875,3.3625529622404117e-22,2.1553814099738364e-23
-0.49365615825,3.3520018432173584e-22,3.4606926582688026e-23
-0.493412017625,3.336382042249295e-22,4.761274961284345e-23
-0.493167877,3.3157135471463513e-22,6.055159154193912e-23
-0.492923736375,3.2900239997130697e-22,7.340384142489721e-23
-0.49267959575,3.2593486533524713e-22,8.614999852311228e-23
-0.492435455125,3.223730359029912e-22,9.877070257966656e-23
-0.4921913145,3.1832194773086025e-22,1.1124676272579878e-22
-0.491947173875,3.137873843452194e-22,1.2355918757761946e-22
-0.49170303325,3.0877586599219604e-22,1.3568921310782622e-22
-0.491458892625,3.0329464333081937e-22,1.4761833231734435e-22
-0.491214752,2.9735168617847756e-22,1.5932832318984084e-22
-0.490970611375,2.9095567304555756e-22,1.7080127695519526e-22
-0.49072647075,2.841159775997976e-22,1.8201962500538428e-22
-0.490482330125,2.7684265685588357e-22,1.9296616664880336e-22
-0.4902381895,2.69146436638194e-22,2.0362409580387905e-22
-0.489994048875,2.610386963590474e-22,2.1397702713232797e-22
-0.48974990825,2.525314509507482e-22,2.2400902016955367e-22
-0.489505767625,2.4363733598154116e-22,2.3370460609456275e-22
-0.489261627,2.3436958774388613e-22,2.4304881066845473e-22
-0.489017486375,2.2474202410865854e-22,2.5202717768732655e-22
-0.48877334575,2.14769024991432e-22,2.6062579237244477e-22
-0.488529205125,2.0446551074745394e-22,2.688313028036841e-22
-0.4882850645,1.938469203084286e-22,2.766309410932072e-22
-0.488040923875,1.8292918823203714e-22,2.8401254333799244e-22
-0.48779678325,1.7172872150453955e-22,2.9096456951033674e-22
-0.487552642625,1.602623748140039e-22,2.974761212471684e-22
-0.487308502,1.4854742598451358e-22,3.035369602131603e-22
-0.487064361375,1.366015500872521e-22,3.0913752451429405e-22
-0.48682022075,1.2444279243352382e-22,3.142689428070185e-22
-0.486576080125,1.1208954234287123e-22,3.18923050467693e-22
-0.4863319395,9.956050521867426e-23,3.2309240214133874e-22
-0.486087798875,8.687467462414231e-23,3.2677028472148076e-22
-0.48584365825,7.405130351350833e-23,3.299507282011837e-22
-0.485599517625,6.110987512914901e-23,3.3262851529394105e-22
-0.485355377,4.8070073837525416e-23,3.3479919154560204e-22
-0.485111236375,3.495175515269646e-23,3.3645907268537996e-22
-0.48486709575,2.177491561044995e-23,3.376052508007093e-22
-0.484622955125,8.559662462254737e-24,3.382356015169177e-22
-0.4843788145,-4.6738173430685175e-24,3.3834878566980474e-22
-0.484134673875,-1.7905287617697577e-23,3.3794425533405605e-22
-0.48389053325,-3.1114493798458624e-23,3.3702225386663436e-22
-0.483646392625,-4.4281193775507114e-23,3.355838163172683e-22
-0.483402252,-5.738518917383416e-23,3.3363077136287314e-22
-0.483158111375,-7.040635610774068e-23,3.3116573698042793e-22
-0.48291397075,-8.332467602291828e-23,3.281921181493472e-22
-0.482669830125,-9.612026710363555e-23,3.247141047164387e-22
-0.4824256895,-1.0877341421518162e-22,3.207366631399574e-22
-0.482181548875,-1.212645997493282e-22,3.1626553168707575e-22
-0.48193740825,-1.3357453402253746e-22,3.1130721288199064e-22
-0.481693267625,-1.456841845734403e-22,3.0586896308240665e-22
-0.481449127,-1.5757480672798445e-22,2.99958784670502e-22
-0.481204986375,-1.692279718455365e-22,2.9358541274922875e-22
-0.48096084575,-1.8062559642081467e-22,2.867583034799616e-22
-0.480716705125,-1.9174997051634373e-22,2.794876209010914e-22
-0.4804725645,-2.0258378534598018e-22,2.7178422195333695e-22
-0.480228423875,-2.131101608932951e-22,2.636596413433262e-22
-0.47998428325,-2.2331267144520956e-22,2.5512607337143876e-22
-0.479740142625,-2.3317537290060067e-22,2.4619635584748975e-22
-0.479496002,-2.42682826621526e-22,2.3688394965215587e-22
-0.479251861375,-2.5182012476917716e-22,2.2720291984276685e-22
-0.47900772075,-2.6057291415171593e-22,2.171679148798081e-22
-0.478763580125,-2.68927418342858e-22,2.067941442331675e-22
-0.4785194395,-2.7687046068477354e-22,1.9609735644775126e-22
-0.478275298875,-2.843894843595657e-22,1.850938148441367e-22
-0.47803115825,-2.9147257384298366e-22,1.7380027401398274e-22
-0.477787017625,-2.9810847334524775e-22,1.622339540455371e-22
-0.477542877,-3.042866053560208e-22,1.5041251477650319e-22
-0.477298736375,-3.099970881291372e-22,1.3835402924937125e-22
-0.47705459575,-3.152307517887925e-22,1.2607695628920777e-22
-0.476810455125,-3.1997915278512696e-22,1.1360011225747229e-22
-0.4765663145,-3.242345902433258e-22,1.009426431340919e-22
-0.476322173875,-3.2799011601152896e-22,8.812399423046782e-23
-0.47607803325,-3.312395483387089e-22,7.516388155803163e-23
-0.475833892625,-3.3397748205723153e-22,6.208226141058348e-23
-0.475589752,-3.361992979856502e-22,4.889929988772144e-23
-0.475345611375,-3.379011706930025e-22,3.5635341861646375e-23
-0.47510147075,-3.3908007710809474e-22,2.2310879977529254e-23
-0.474857330125,-3.397337999925681e-22,8.946522827252363e-24
-0.4746131895,-3.398609349813567e-22,-4.437036611813439e-24
-0.474369048875,-3.3946089254921e-22,-1.7819053029680182e-23
-0.47412490825,-3.3853389998488676e-22,-3.117876088065615e-23
-0.473880767625,-3.370810025430373e-22,-4.449540650677803e-23
-0.473636627,-3.351040639684042e-22,-5.774828053705457e-23
-0.473392486375,-3.3260576195778693e-22,-7.091674964915703e-23
-0.47314834575,-3.295895898231662e-22,-8.398028958805725e-23
-0.472904205125,-3.2605984687581927e-22,-9.691851612086203e-23
-0.4726600645,-3.2202163663729617e-22,-1.0971121766610004e-22
-0.472415923875,-3.174808591946004e-22,-1.2233838688050329e-22
-0.47217178325,-3.1244420254168785e-22,-1.3478025182521124e-22
-0.471927642625,-3.0691913381424065e-22,-1.4701730720190343e-22
-0.471683502,-3.0091388849251754e-22,-1.5903034502051985e-22
-0.471439361375,-2.9443745898289936e-22,-1.7080048498876395e-22
-0.47119522075,-2.874995820507889e-22,-1.8230920467567585e-22
-0.470951080125,-2.8011072377614597e-22,-1.9353836826738587e-22
-0.4707069395,-2.722820649547731e-22,-2.0447025584387753e-22
-0.470462798875,-2.640254848221654e-22,-2.1508759163866685e-22
-0.47021865825,-2.5535354245492104e-22,-2.253735707892005e-22
