t,hp,hc
-1.175268173,-8.483286329101473e-23,-1.5045871356686224e-23
-1.175024032375,-8.419747125171126e-23,-1.8289010674061907e-23
-1.17477989175,-8.343808059628749e-23,-2.1505765726994276e-23
-1.174535751125,-8.25557609489144e-23,-2.469143195462024e-23
-1.1742916105,-8.155177245780832e-23,-2.78413034540748e-23
-1.174047469875,-8.042755568081472e-23,-3.095072495056093e-23
-1.17380332925,-7.91847301142833e-23,-3.401509981169056e-23
-1.173559188625,-7.782508874774921e-23,-3.702989973167365e-23
-1.173315048,-7.635059778250702e-23,-3.999066929160913e-23
-1.173070907375,-7.476339274203163e-23,-4.289303025792491e-23
-1.17282676675,-7.306577665416405e-23,-4.5732688675535146e-23
-1.172582626125,-7.126021607812984e-23,-4.850544089712603e-23
-1.1723384855,-6.934933751314807e-23,-5.1207179745742336e-23
-1.172094344875,-6.73359243230214e-23,-5.383390109734564e-23
-1.17185020425,-6.522291210917266e-23,-5.638170946365678e-23
-1.171606063625,-6.301338442473143e-23,-5.884682367873136e-23
-1.171361923,-6.071056889077332e-23,-6.122558305613517e-23
-1.171117782375,-5.831783180685226e-23,-6.351445218894457e-23
-1.17087364175,-5.583867404587943e-23,-6.571002702694876e-23
-1.170629501125,-5.327672519027487e-23,-6.780903912507995e-23
-1.1703853605,-5.063573890391703e-23,-6.98083612766817e-23
-1.170141219875,-4.791958720367325e-23,-7.170501170470046e-23
-1.16989707925,-4.5132254940972023e-23,-7.349615872863119e-23
-1.169652938625,-4.227783382646017e-23,-7.517912497241134e-23
-1.169408798,-3.9360516633321464e-23,-7.675139170766213e-23
-1.169164657375,-3.638459095616365e-23,-7.82106025499165e-23
-1.16892051675,-3.3354432832251436e-23,-7.955456679001946e-23
-1.168676376125,-3.027450044463002e-23,-8.078126293119818e-23
-1.1684322355,-2.714932760201898e-23,-8.18888418348092e-23
-1.168188094875,-2.3983517067938747e-23,-8.28756295271624e-23
-1.16794395425,-2.078173380787481e-23,-8.374012985343853e-23
-1.167699813625,-1.7548697975492653e-23,-8.448102615094587e-23
-1.167455673,-1.4289178285391233e-23,-8.509718453993157e-23
-1.167211532375,-1.1007984728827905e-23,-8.5587654658886e-23
-1.16696739175,-7.70996157572037e-24,-8.595167161563647e-23
-1.166723251125,-4.3999802313165435e-24,-8.618865707886469e-23
-1.1664791105,-1.0829320475823831e-24,-8.629822039437944e-23
-1.166234969875,2.2362788977505174e-24,-8.628015902552063e-23
-1.16599082925,5.552743055923294e-24,-8.613445951356616e-23
-1.165746688625,8.861552676489678e-24,-8.586129702439813e-23
-1.165502548,1.2157809038378739e-23,-8.546103534813798e-23
-1.165258407375,1.5436629758280733e-23,-8.493422675365625e-23
-1.16501426675,1.8693155986496525e-23,-8.428161097482922e-23
-1.164770126125,2.1922559594240404e-23,-8.350411422267948e-23
