time (s),strain
-8.193195343,-9.806383410697398e-23
-8.192951202375,-7.38192508684325e-23
-8.19270706175,-1.2164292346204176e-22
-8.192462921125,-6.965806869094838e-23
-8.1922187805,-8.354676988033033e-23
-8.191974639875,-1.1530790833286645e-22
-8.19173049925,-1.0328231942551531e-22
-8.191486358625,-9.41878778001186e-23
-8.191242218,-9.873446212508339e-23
-8.190998077375,-3.992459804456718e-23
-8.19075393675,-7.491104177686213e-23
-8.190509796125,-3.970934065189615e-23
-8.1902656555,-1.278273384587958e-22
-8.190021514875,-5.443454364717908e-23
-8.18977737425,-1.1060159380901225e-22
-8.189533233625,-4.957519698782301e-23
-8.189289093,-1.2775572624472288e-22
-8.189044952375,-4.096851483653942e-23
-8.18880081175,-1.1680509932802612e-22
-8.188556671125,-3.664860763236875e-23
-8.1883125305,-5.542798992898144e-23
-8.188068389875,-9.074730875124758e-23
-8.18782424925,-4.443968403753759e-23
-8.187580108625,-6.234736869045196e-23
-8.187335968,-7.688076981496163e-23
-8.187091827375,-4.0060642804455824e-23
-8.18684768675,-6.527247281550892e-23
-8.186603546125,-4.3510887027148867e-23
-8.1863594055,-3.0303708710837867e-23
-8.186115264875,-9.605050132377137e-23
-8.18587112425,-7.177091988552105e-23
-8.185626983625,-7.266426171125617e-23
-8.185382843,-8.63164817212812e-23
-8.185138702375,-1.020486816519123e-22
-8.18489456175,-5.661497107517938e-23
-8.184650421125,-1.085673259441601e-22
-8.1844062805,-9.705060382516378e-23
-8.184162139875,-6.142854406767722e-23
-8.18391799925,-9.512926771962353e-23
-8.183673858625,-6.584617941069044e-23
-8.183429718,-1.8924910096999333e-23
-8.183185577375,-1.1319469756726424e-22
-8.18294143675,-1.0670976031096398e-22
-8.182697296125,-8.587485579700021e-23
-8.1824531555,-4.953225036751272e-23
-8.182209014875,-5.465092608499547e-23
-8.18196487425,-8.128284373059042e-23
-8.181720733625,-5.7421544517323e-23
-8.181476593,-4.6014043492326304e-23
-8.181232452375,-2.92120389899168e-23
-8.18098831175,-2.742454626054316e-23
-8.180744171125,-7.849446043616772e-23
-8.1805000305,-3.557169761122546e-23
-8.180255889875,-7.959458208160322e-23
-8.18001174925,-6.541217170671317e-24
-8.179767608625,-6.427030707825509e-23
-8.179523468,-8.069130425030627e-23
-8.179279327375,-3.6202373875883864e-23
-8.17903518675,-3.7899222677944564e-23
-8.178791046125,-9.374429950056165e-23
-8.1785469055,-7.259507175114429e-23
-8.178302764875,-9.25281043080034e-24
-8.17805862425,-1.8610365420622997e-23
-8.177814483625,3.839278868311561e-24
-8.177570343,-2.1149834770890005e-23
-8.177326202375,-5.399688393360571e-23
-8.17708206175,-8.269036064264563e-23
-8.176837921125,-1.611477687557863e-23
-8.1765937805,3.293922479992102e-26
-8.176349639875,-3.9957243172610637e-23
-8.17610549925,1.39913826957134e-23
-8.175861358625,5.628105439998502e-25
-8.175617218,5.981733489805844e-24
-8.175373077375,-1.5924795673441691e-23
-8.17512893675,-6.921741527677765e-23
-8.174884796125,-1.0993634105821077e-23
-8.1746406555,-5.693115437870063e-23
-8.174396514875,-2.794767565462588e-23
-8.17415237425,-4.7908156492175037e-23
-8.173908233625,-1.6065257494604135e-23
-8.173664093,-4.25399241152767e-23
-8.173419952375,-2.4313901713257433e-25
-8.17317581175,-3.0969283839047526e-24
-8.172931671125,1.597588821446568e-23
-8.1726875305,2.3240679468141374e-23
-8.172443389875,-1.2417003621548105e-23
-8.17219924925,-3.244650165789783e-23
-8.171955108625,-3.3660624095398533e-23
-8.171710968,2.8069263678417287e-23
-8.171466827375,-2.3901873010164978e-23
-8.17122268675,1.4002556433692897e-23
-8.170978546125,3.498532721533444e-23
-8.1707344055,-3.9997779363798936e-23
-8.170490264875,2.1329168778200508e-23
-8.17024612425,-1.9236890892975072e-23
-8.170001983625,1.950701406400768e-23
-8.169757843,3.401465113399316e-23
-8.169513702375,-2.5480608395095935e-23
-8.16926956175,-6.766737502316665e-24
-8.169025421125,-3.7396967382487696e-23
-8.1687812805,2.967519190286804e-23
-8.168537139875,5.703095176337403e-23
-8.16829299925,8.213226476411451e-24
-8.168048858625,-3.3733313784364153e-23
-8.167804718,4.4533286281113926e-23
-8.167560577375,3.684760894057049e-23
-8.16731643675,-2.899765993600165e-23
-8.167072296125,-2.4393160775991204e-23
-8.1668281555,-1.2053208145000364e-23
-8.166584014875,3.883141050628045e-23
-8.16633987425,4.5581120590670305e-23
-8.166095733625,3.628661191564268e-23
-8.165851593,1.3060801243417259e-23
-8.165607452375,2.872022308415147e-23
-8.16536331175,5.436812129779197e-23
-8.165119171125,6.409183079254558e-23
-8.1648750305,1.3213496427388053e-23
-8.164630889875,5.257541569549177e-23
-8.16438674925,5.589171371948357e-23
-8.164142608625,3.552135203067877e-23
-8.163898468,8.865133166419858e-24
-8.163654327375,5.270585804146287e-23
-8.16341018675,7.073009459696118e-23
-8.163166046125,2.37864164900428e-23
-8.1629219055,5.16545484060258e-23
-8.162677764875,1.9771816715131717e-23
-8.16243362425,1.5175290111136266e-24
-8.162189483625,2.5423713523717157e-23
-8.161945343,4.196157933332067e-23
-8.161701202375,7.120895415443707e-23
-8.16145706175,8.974204944004032e-23
-8.161212921125,5.72771768045836e-23
-8.1609687805,7.427036566885943e-23
-8.160724639875,9.018770785588768e-23
-8.16048049925,1.7238016502264098e-23
-8.160236358625,1.1966747604213366e-23
-8.159992218,5.9776088465070685e-24
-8.159748077375,9.074688965901556e-23
-8.15950393675,6.190239772896654e-23
-8.159259796125,1.5432134000995392e-23
-8.1590156555,1.5417544214506838e-23
-8.158771514875,7.228523132192525e-23
-8.15852737425,7.927615638768197e-23
