time (s),strain
-5.015716553,-2.965675441458997e-22
-5.015472412375,-3.195062769527038e-22
-5.01522827175,-2.9209241189836137e-22
-5.014984131125,-3.506073300435692e-22
-5.0147399905,-2.7791051874898284e-22
-5.014495849875,-3.472329678019805e-22
-5.01425170925,-2.85181772493002e-22
-5.014007568625,-2.9197296063444206e-22
-5.013763428,-3.101996668327695e-22
-5.013519287375,-2.736515792029832e-22
-5.01327514675,-3.107089736304145e-22
-5.013031006125,-3.0456112847443923e-22
-5.0127868655,-3.5081012485372205e-22
-5.012542724875,-2.9011691821344756e-22
-5.01229858425,-2.93614911266929e-22
-5.012054443625,-3.246140812716903e-22
-5.011810303,-3.298766233798322e-22
-5.011566162375,-2.729616330871987e-22
-5.01132202175,-3.4855006674941703e-22
-5.011077881125,-2.9783016050048853e-22
-5.0108337405,-3.0747036657360153e-22
-5.010589599875,-3.3732327267445486e-22
-5.01034545925,-2.6874424209996777e-22
-5.010101318625,-2.87807806967046e-22
-5.009857178,-2.6532950473881545e-22
-5.009613037375,-3.299679239804056e-22
-5.00936889675,-2.8127489424448465e-22
-5.009124756125,-2.5126182681700453e-22
-5.0088806155,-2.889537077789875e-22
-5.008636474875,-2.858488400030711e-22
-5.00839233425,-3.157165430074786e-22
-5.008148193625,-2.491730589719145e-22
-5.007904053,-2.9414099541092657e-22
-5.007659912375,-3.065239933402605e-22
-5.00741577175,-3.040529461224456e-22
-5.007171631125,-2.1213863030685823e-22
-5.0069274905,-2.4562164439457303e-22
-5.006683349875,-2.3927018183208633e-22
-5.00643920925,-2.9628098843469098e-22
-5.006195068625,-2.860094949162912e-22
-5.005950928,-2.384413126609827e-22
-5.005706787375,-2.0584339421266793e-22
-5.00546264675,-2.234351377010275e-22
-5.005218506125,-2.359452124559731e-22
-5.0049743655,-2.375270863322865e-22
-5.004730224875,-2.5915618237984063e-22
-5.00448608425,-2.244974025486754e-22
-5.004241943625,-1.769977470122721e-22
-5.003997803,-2.1136120882933735e-22
-5.003753662375,-2.4071009141837473e-22
-5.00350952175,-1.8271722670559827e-22
-5.003265381125,-1.8228359692564595e-22
-5.0030212405,-1.6540033682410805e-22
-5.002777099875,-1.5387893428830654e-22
-5.00253295925,-1.6972148307826678e-22
-5.002288818625,-1.4144192848026818e-22
-5.002044678,-1.7256725485022453e-22
-5.001800537375,-1.7175177970145367e-22
-5.00155639675,-1.6958195226578732e-22
-5.001312256125,-1.2579742946108049e-22
-5.0010681155,-1.574102668523367e-22
-5.000823974875,-1.9005529156816161e-22
-5.00057983425,-1.3659931543639949e-22
-5.000335693625,-1.7612310892137753e-22
-5.000091553,-9.988153719334306e-23
-4.999847412375,-9.230192149546923e-23
-4.99960327175,-1.2602047931836427e-22
-4.999359131125,-1.6932136848479545e-22
-4.9991149905,-1.4385494752356964e-22
-4.998870849875,-8.520349551774213e-23
-4.99862670925,-8.766551635750431e-23
-4.998382568625,-7.294045542136787e-23
-4.998138428,-6.103272483371867e-23
-4.997894287375,-5.229412801685196e-23
-4.99765014675,-7.199592121021897e-23
-4.997406006125,-1.095612009142529e-22
-4.9971618655,-1.2233631459466817e-22
-4.996917724875,-1.0583186300908271e-22
-4.99667358425,-1.0259544568697162e-22
-4.996429443625,-7.127428317845858e-23
-4.996185303,-2.547613754937326e-23
-4.995941162375,-3.8023606717235115e-23
-4.99569702175,-4.8487973188131696e-23
-4.995452881125,-5.532432242154419e-23
-4.9952087405,-2.1243824152991508e-23
-4.994964599875,-7.533282478495527e-23
-4.99472045925,-2.715557327114662e-23
-4.994476318625,-5.958586208488746e-24
-4.994232178,-2.5895137047894813e-23
-4.993988037375,1.7210237308850822e-25
-4.99374389675,-4.971246283200458e-23
-4.993499756125,-4.9430493733320225e-23
-4.9932556155,-9.616889966456905e-24
-4.993011474875,-4.789593155277889e-23
-4.99276733425,4.62965936253756e-23
-4.992523193625,-2.964461486779959e-23
-4.992279053,5.568281006368234e-23
-4.992034912375,-1.2792430887763048e-23
-4.99179077175,1.9327552428600633e-23
-4.991546631125,3.373178480667457e-23
-4.9913024905,3.3844270964575235e-23
-4.991058349875,7.511678323895588e-23
-4.99081420925,6.803909838706697e-23
-4.990570068625,1.5685987879199172e-23
-4.990325928,8.891404069937092e-23
-4.990081787375,3.6372392200530594e-23
-4.98983764675,7.842879062174361e-23
-4.989593506125,8.0089669178595e-23
-4.9893493655,8.647849723581429e-23
-4.989105224875,8.8576635375557e-23
-4.98886108425,1.0097179790358764e-22
-4.988616943625,1.0453803227805552e-22
-4.988372803,1.0600830801181419e-22
-4.988128662375,1.3572903162609848e-22
-4.98788452175,6.886322363155978e-23
-4.987640381125,1.2499757738725535e-22
-4.9873962405,9.682149370370685e-23
-4.987152099875,7.855216507153699e-23
-4.98690795925,8.141720934746201e-23
-4.986663818625,7.745292069847635e-23
-4.986419678,1.130767309749733e-22
-4.986175537375,1.7171142152432523e-22
-4.98593139675,1.4275476244319322e-22
-4.985687256125,1.1224582470845077e-22
-4.9854431155,1.9010964520452183e-22
-4.985198974875,1.8192693117685069e-22
-4.98495483425,2.032877172879413e-22
-4.984710693625,1.5096697395140793e-22
-4.984466553,1.7029861409142404e-22
-4.984222412375,1.6936273579450193e-22
-4.98397827175,1.3756418928210746e-22
-4.983734131125,1.7965163467290894e-22
-4.9834899905,1.857443686150226e-22
-4.983245849875,2.1078524609125455e-22
-4.98300170925,2.340723645450359e-22
-4.982757568625,1.5335500244147866e-22
-4.982513428,2.338495024550669e-22
-4.982269287375,1.717507045000441e-22
-4.98202514675,1.6780852239489706e-22
-4.981781006125,2.4704365798199523e-22
-4.9815368655,2.0848415793988504e-22
-4.981292724875,1.8317512934834187e-22
-4.98104858425,2.418115858265306e-22
-4.980804443625,1.8639572298520384e-22
-4.980560303,1.896229335424702e-22
-4.980316162375,2.490009138632619e-22
-4.98007202175,2.449301812286407e-22
-4.979827881125,2.3978899141387197e-22
-4.9795837405,2.9167884410099024e-22
-4.979339599875,2.430965417039362e-22
-4.97909545925,2.570147930581391e-22
-4.978851318625,2.743558028668137e-22
-4.978607178,2.7230463840829585e-22
-4.978363037375,3.108429263524098e-22
