time (s),strain
-5.015716553,-3.2788302629144824e-22
-5.015472412375,-3.2924065300961417e-22
-5.01522827175,-3.2303334926707885e-22
-5.014984131125,-3.200753901842813e-22
-5.0147399905,-3.189862355197991e-22
-5.014495849875,-3.248785050759082e-22
-5.01425170925,-3.2444982831543982e-22
-5.014007568625,-3.1365143329476503e-22
-5.013763428,-3.147251010647279e-22
-5.013519287375,-3.1954966621542427e-22
-5.01327514675,-3.1904408383714887e-22
-5.013031006125,-3.085580522210425e-22
-5.0127868655,-3.120747700908614e-22
-5.012542724875,-3.073829922218424e-22
-5.01229858425,-3.088387504467057e-22
-5.012054443625,-3.0173290663123507e-22
-5.011810303,-3.049181768514969e-22
-5.011566162375,-3.0163754043173362e-22
-5.01132202175,-2.965052285981943e-22
-5.011077881125,-2.9864429405097344e-22
-5.0108337405,-2.9485349006444306e-22
-5.010589599875,-2.9572088548712756e-22
-5.01034545925,-2.873269667965176e-22
-5.010101318625,-2.888981551946708e-22
-5.009857178,-2.8804582220180464e-22
-5.009613037375,-2.8957977003068165e-22
-5.00936889675,-2.804095694371287e-22
-5.009124756125,-2.8192439891914376e-22
-5.0088806155,-2.755062868277042e-22
-5.008636474875,-2.7619349515127903e-22
-5.00839233425,-2.7517734325478094e-22
-5.008148193625,-2.680727452591831e-22
-5.007904053,-2.68301532050584e-22
-5.007659912375,-2.615211571737687e-22
-5.00741577175,-2.644366930781535e-22
-5.007171631125,-2.540314964213453e-22
-5.0069274905,-2.559485775595454e-22
-5.006683349875,-2.4755964810632957e-22
-5.00643920925,-2.4447235391724697e-22
-5.006195068625,-2.4497997797134636e-22
-5.005950928,-2.4112706442324764e-22
-5.005706787375,-2.3181954310513184e-22
-5.00546264675,-2.337414018767249e-22
-5.005218506125,-2.2880029452762834e-22
-5.0049743655,-2.2481556455154046e-22
-5.004730224875,-2.1855372821870616e-22
-5.00448608425,-2.1986502070030146e-22
-5.004241943625,-2.1249731644285287e-22
-5.003997803,-2.0674896966601992e-22
-5.003753662375,-2.072830334055177e-22
-5.00350952175,-2.0189033900256743e-22
-5.003265381125,-1.968278658271718e-22
-5.0030212405,-1.915049049910981e-22
-5.002777099875,-1.912176046630979e-22
-5.00253295925,-1.8738008565065731e-22
-5.002288818625,-1.8598716020696143e-22
-5.002044678,-1.8040615131315852e-22
-5.001800537375,-1.7238333237076432e-22
-5.00155639675,-1.733927174657595e-22
-5.001312256125,-1.664283089263707e-22
-5.0010681155,-1.5857391134547184e-22
-5.000823974875,-1.5274472122154246e-22
-5.00057983425,-1.5050027130914389e-22
-5.000335693625,-1.4330051443542206e-22
-5.000091553,-1.4626230291389998e-22
-4.999847412375,-1.3809318046807736e-22
-4.99960327175,-1.356656272214659e-22
-4.999359131125,-1.290691146661915e-22
-4.9991149905,-1.2750120208204213e-22
-4.998870849875,-1.1627198891292079e-22
-4.99862670925,-1.1309675202864572e-22
-4.998382568625,-1.069754561149238e-22
-4.998138428,-1.0100132464238145e-22
-4.997894287375,-9.84421960107033e-23
-4.99765014675,-9.355871013460623e-23
-4.997406006125,-8.887811205267e-23
-4.9971618655,-9.074473284036486e-23
-4.996917724875,-8.529800107934402e-23
-4.99667358425,-7.816733911349743e-23
-4.996429443625,-7.208064438610963e-23
-4.996185303,-6.697936501621267e-23
-4.995941162375,-6.084475362326372e-23
-4.99569702175,-5.164507627200895e-23
-4.995452881125,-5.1576091793884827e-23
-4.9952087405,-4.2894277513295467e-23
-4.994964599875,-4.497972243257692e-23
-4.99472045925,-3.871005810774112e-23
-4.994476318625,-2.6585613656565435e-23
-4.994232178,-2.654468291307481e-23
-4.993988037375,-1.9420790232606853e-23
-4.99374389675,-1.2080483282135438e-23
-4.993499756125,-7.450420202363053e-24
-4.9932556155,-5.979803007567659e-24
-4.993011474875,-3.860763498709862e-24
-4.99276733425,3.392724489733554e-24
-4.992523193625,6.203237399334741e-24
-4.992279053,1.6334536731063384e-23
-4.992034912375,1.8150977560973194e-23
-4.99179077175,2.8426370258514784e-23
-4.991546631125,2.681039079345141e-23
-4.9913024905,2.993515737898373e-23
-4.991058349875,4.0494386548894684e-23
-4.99081420925,4.081036631688634e-23
-4.990570068625,4.520178016066311e-23
-4.990325928,5.429721369796258e-23
-4.990081787375,5.595482463172337e-23
-4.98983764675,6.355401900684947e-23
-4.989593506125,6.825707190144647e-23
-4.9893493655,7.745775957204086e-23
-4.989105224875,7.809298210311306e-23
-4.98886108425,8.804635369984937e-23
-4.988616943625,8.722104668004723e-23
-4.988372803,9.255481370211029e-23
-4.988128662375,9.478812171142263e-23
-4.98788452175,1.0766572857325545e-22
-4.987640381125,1.0440005739788946e-22
-4.9873962405,1.1658331655580207e-22
-4.987152099875,1.2051901393008574e-22
-4.98690795925,1.264884521042588e-22
-4.986663818625,1.2265756322796461e-22
-4.986419678,1.336941581390434e-22
-4.986175537375,1.3248200545986988e-22
-4.98593139675,1.4235210153211885e-22
-4.985687256125,1.4813412332890542e-22
-4.9854431155,1.5095647654698714e-22
-4.985198974875,1.5083882200590666e-22
-4.98495483425,1.5929320977852788e-22
-4.984710693625,1.6381109028843274e-22
-4.984466553,1.6288642735426865e-22
-4.984222412375,1.7336193700371484e-22
-4.98397827175,1.8033390530609345e-22
-4.983734131125,1.7796878638122422e-22
-4.9834899905,1.8025506573744898e-22
-4.983245849875,1.8405728141746157e-22
-4.98300170925,1.8861567840593907e-22
-4.982757568625,1.988651795075151e-22
-4.982513428,2.0488766652187296e-22
-4.982269287375,2.0855121366525986e-22
-4.98202514675,2.0584168941016313e-22
-4.981781006125,2.1402711903946816e-22
-4.9815368655,2.126855788291017e-22
-4.981292724875,2.226330539865557e-22
-4.98104858425,2.2539049305151365e-22
-4.980804443625,2.29908243103939e-22
-4.980560303,2.298026445135971e-22
-4.980316162375,2.3721845976820042e-22
-4.98007202175,2.349598770703475e-22
-4.979827881125,2.4178508408712094e-22
-4.9795837405,2.413650707907687e-22
-4.979339599875,2.523354565774718e-22
-4.97909545925,2.5246701779980233e-22
-4.978851318625,2.5893770533506796e-22
-4.978607178,2.6277810262960864e-22
-4.978363037375,2.6511928519057126e-22
-4.97811889675,2.6917162305965185e-22
-4.977874756125,2.6538740872708694e-22
-4.9776306155,2.6732298390220587e-22
-4.977386474875,2.7746007676097272e-22
-4.97714233425,2.782846246866208e-22
-4.976898193625,2.820989737417728e-22
-4.976654053,2.8344444843632677e-22
-4.976409912375,2.79577099414362e-22
-4.97616577175,2.8343297805600584e-22
-4.975921631125,2.916597555693261e-22
-4.9756774905,2.922910683625766e-22
-4.975433349875,2.907131718519404e-22
-4.97518920925,3.001396836967331e-22
-4.974945068625,2.9628585768612444e-22
-4.974700928,3.0040687046477244e-22
-4.974456787375,3.0631789178478264e-22
-4.97421264675,3.0209471708841793e-22
-4.973968506125,3.0779345899678386e-22
-4.9737243655,3.039984453778698e-22
-4.973480224875,3.1139258902290133e-22
-4.97323608425,3.0819515139597053e-22
-4.972991943625,3.096906802033023e-22
-4.972747803,3.1909075541322807e-22
-4.972503662375,3.1389021092353495e-22
-4.97225952175,3.1724932664409293e-22
-4.972015381125,3.237233942621458e-22
-4.9717712405,3.2147502254685663e-22
-4.971527099875,3.19480303283704e-22
-4.97128295925,3.184973136851818e-22
-4.971038818625,3.1975735638951376e-22
-4.970794678,3.2155985790241745e-22
-4.970550537375,3.2014079982386094e-22
-4.97030639675,3.2690016013928056e-22
-4.970062256125,3.30516954969589e-22
-4.9698181155,3.2219093903594867e-22
-4.969573974875,3.284641551099415e-22
-4.96932983425,3.2645690432307654e-22
-4.969085693625,3.2378078256979896e-22
-4.968841553,3.2947836140844795e-22
-4.968597412375,3.2558361177271864e-22
-4.96835327175,3.252058535366179e-22
-4.968109131125,3.2773901551938914e-22
-4.9678649905,3.3054264848963473e-22
-4.967620849875,3.2581611248834983e-22
-4.96737670925,3.3259987309632645e-22
-4.967132568625,3.320457892239808e-22
-4.966888428,3.2943988183916553e-22
