,dist_ly,dist_m,f,file,h,m1_Msun,m1_kg,m2_Msun,m2_kg,mch_Msun,mch_kg,phase,t
0,3239666043.6211967,3.064960725987234e+25,10.096152265398622,Dataset1_noise22.csv,9.147180363007294e-23,34.83823444714034,6.927497271192502e+31,23.225489631426896,4.618331514128335e+31,21.872484865863584,4.349289842812536e+31,9.342797703150822,-7.94331741331225
1,1391806542.1117167,1.3167506564893631e+25,9.990512477023437,Dataset2_noise22.csv,4.662967102226943e-23,21.48925503241216,4.273085532588307e+31,10.74462751620608,2.1365427662941534e+31,8.830750568622435,1.7559730404689047e+31,2.0121879693017455,-37.04114723231252
2,9741826383.519993,9.216479372515921e+25,10.297867390133524,Dataset3_noise22.csv,7.580834936915357e-23,53.971704748662056,1.0732140801660346e+32,38.55121767761575,7.665814858328819e+31,37.53215724247168,7.463177196126041e+31,8.632970805404266,-3.0637207033124123
3,1456616827.3982475,1.3780659205840569e+25,10.185108836421236,Dataset4_noise22.csv,3.3318480229102642e-22,25.51020946008092,5.072642435149746e+31,25.51020946008092,5.072642435149746e+31,29.303535642424755,5.826936020744667e+31,8.436797342595236,-4.765838623312451
4,128509666.41044523,1.2157953170304925e+24,30.06494271023395,Dataset5_noise22.csv,3.6247763083989244e-23,1.0185633429197911,2.0253881663606402e+30,1.0185633429197911,2.0253881663606402e+30,1.1700220364722451,2.3265600549289285e+30,25.273567728606746,-56.9853761191542
