t strain*1e23
-0.49615 27.7
-0.49591 26.9
-0.49567 26.1
-0.49542 25.3
-0.49518 24.4
-0.49493 23.5
-0.49469 22.6
-0.49445 21.6
-0.4942 20.6
-0.49396 19.5
-0.49371 18.4
-0.49347 17.3
-0.49323 16.2
-0.49298 15.0
-0.49274 13.8
-0.49249 12.6
-0.49225 11.4
-0.492 10.2
-0.49176 8.9
-0.49152 7.7
-0.49127 6.4
-0.49103 5.1
-0.49078 3.8
-0.49054 2.5
-0.4903 1.2
-0.49005 -0.2
-0.48981 -1.5
-0.48956 -2.8
-0.48932 -4.1
-0.48907 -5.4
-0.48883 -6.7
-0.48859 -8.0
-0.48834 -9.3
-0.4881 -10.5
-0.48785 -11.8
-0.48761 -13.0
-0.48737 -14.2
-0.48712 -15.4
-0.48688 -16.6
-0.48663 -17.7
-0.48639 -18.8
-0.48615 -19.9
-0.4859 -20.9
-0.48566 -22.0
-0.48541 -23.0
-0.48517 -23.9
-0.48492 -24.8
-0.48468 -25.7
-0.48444 -26.6
-0.48419 -27.4
-0.48395 -28.1
-0.4837 -28.8
-0.48346 -29.5
-0.48322 -30.1
-0.48297 -30.7
-0.48273 -31.3
-0.48248 -31.8
-0.48224 -32.2
-0.48199 -32.6
-0.48175 -32.9
-0.48151 -33.2
-0.48126 -33.5
-0.48102 -33.6
-0.48077 -33.8
-0.48053 -33.9
-0.48029 -33.9
-0.48004 -33.9
-0.4798 -33.8
-0.47955 -33.7
-0.47931 -33.5
-0.47906 -33.3
-0.47882 -33.0
-0.47858 -32.7
-0.47833 -32.3
-0.47809 -31.9
-0.47784 -31.4
-0.4776 -30.9
-0.47736 -30.3
-0.47711 -29.7
-0.47687 -29.0
-0.47662 -28.3
-0.47638 -27.5
-0.47614 -26.7
-0.47589 -25.9
-0.47565 -25.0
-0.4754 -24.1
-0.47516 -23.1
-0.47491 -22.1
-0.47467 -21.1
-0.47443 -20.0
-0.47418 -18.9
-0.47394 -17.8
-0.47369 -16.6
-0.47345 -15.5
-0.47321 -14.2
-0.47296 -13.0
-0.47272 -11.8
-0.47247 -10.5
-0.47223 -9.2
-0.47198 -7.9
-0.47174 -6.6
-0.4715 -5.3
-0.47125 -4.0
-0.47101 -2.6
-0.47076 -1.3
-0.47052 0.0
-0.47028 1.4
-0.47003 2.8
-0.46979 4.1
-0.46954 5.4
-0.4693 6.8
-0.46906 8.1
-0.46881 9.4
-0.46857 10.7
-0.46832 11.9
-0.46808 13.2
-0.46783 14.4
-0.46759 15.6
-0.46735 16.8
-0.4671 18.0
-0.46686 19.1
-0.46661 20.2
-0.46637 21.3
-0.46613 22.4
-0.46588 23.4
-0.46564 24.3
-0.46539 25.3
-0.46515 26.2
-0.4649 27.0
-0.46466 27.8
-0.46442 28.6
-0.46417 29.3
-0.46393 30.0
-0.46368 30.6
-0.46344 31.2
-0.4632 31.7
-0.46295 32.2
-0.46271 32.7
-0.46246 33.0
-0.46222 33.4
-0.46198 33.6
-0.46173 33.9
-0.46149 34.0
-0.46124 34.1
-0.461 34.2
-0.46075 34.2
-0.46051 34.2
-0.46027 34.1
-0.46002 33.9
-0.45978 33.7
-0.45953 33.4
-0.45929 33.1
-0.45905 32.8
-0.4588 32.3
-0.45856 31.9
-0.45831 31.3
-0.45807 30.8
-0.45782 30.2
-0.45758 29.5
-0.45734 28.8
-0.45709 28.0
-0.45685 27.2
-0.4566 26.3
-0.45636 25.4
-0.45612 24.5
-0.45587 23.5
-0.45563 22.5
-0.45538 21.5
-0.45514 20.4
-0.4549 19.3
-0.45465 18.1
-0.45441 16.9
-0.45416 15.7
-0.45392 14.5
-0.45367 13.3
-0.45343 12.0
-0.45319 10.7
-0.45294 9.4
-0.4527 8.0
-0.45245 6.7
-0.45221 5.3
-0.45197 4.0
-0.45172 2.6
-0.45148 1.2
-0.45123 -0.1
-0.45099 -1.5
-0.45074 -2.9
-0.4505 -4.3
-0.45026 -5.6
-0.45001 -7.0
-0.44977 -8.3
-0.44952 -9.7
-0.44928 -11.0
-0.44904 -12.3
-0.44879 -13.6
-0.44855 -14.8
-0.4483 -16.1
-0.44806 -17.3
-0.44781 -18.5
-0.44757 -19.6
-0.44733 -20.8
-0.44708 -21.8
-0.44684 -22.9
-0.44659 -23.9
-0.44635 -24.9
-0.44611 -25.8
-0.44586 -26.7
-0.44562 -27.6
-0.44537 -28.4
-0.44513 -29.2
-0.44489 -29.9
-0.44464 -30.6
-0.4444 -31.2
-0.44415 -31.8
-0.44391 -32.3
-0.44366 -32.8
-0.44342 -33.2
-0.44318 -33.5
-0.44293 -33.8
-0.44269 -34.1
-0.44244 -34.3
-0.4422 -34.4
-0.44196 -34.5
-0.44171 -34.5
-0.44147 -34.5
-0.44122 -34.4
-0.44098 -34.3
-0.44073 -34.1
-0.44049 -33.9
-0.44025 -33.5
-0.44 -33.2
-0.43976 -32.8
-0.43951 -32.3
-0.43927 -31.8
-0.43903 -31.2
-0.43878 -30.6
-0.43854 -29.9
-0.43829 -29.2
-0.43805 -28.4
-0.43781 -27.6
-0.43756 -26.7
-0.43732 -25.8
-0.43707 -24.8
-0.43683 -23.8
-0.43658 -22.8
-0.43634 -21.7
-0.4361 -20.6
-0.43585 -19.5
-0.43561 -18.3
-0.43536 -17.1
-0.43512 -15.9
-0.43488 -14.6
-0.43463 -13.3
-0.43439 -12.0
-0.43414 -10.7
-0.4339 -9.3
-0.43365 -8.0
-0.43341 -6.6
-0.43317 -5.2
-0.43292 -3.8
-0.43268 -2.4
-0.43243 -1.0
-0.43219 0.4
-0.43195 1.8
-0.4317 3.3
-0.43146 4.7
-0.43121 6.1
-0.43097 7.4
-0.43073 8.8
-0.43048 10.2
-0.43024 11.5
-0.42999 12.9
-0.42975 14.2
-0.4295 15.4
-0.42926 16.7
-0.42902 17.9
-0.42877 19.1
-0.42853 20.3
-0.42828 21.4
-0.42804 22.6
-0.4278 23.6
-0.42755 24.6
-0.42731 25.6
-0.42706 26.6
-0.42682 27.5
-0.42657 28.3
-0.42633 29.1
-0.42609 29.9
-0.42584 30.6
-0.4256 31.3
-0.42535 31.9
-0.42511 32.4
-0.42487 32.9
-0.42462 33.4
-0.42438 33.8
-0.42413 34.1
-0.42389 34.4
-0.42365 34.6
-0.4234 34.7
-0.42316 34.8
-0.42291 34.9
-0.42267 34.9
-0.42242 34.8
-0.42218 34.7
-0.42194 34.5
-0.42169 34.2
-0.42145 33.9
-0.4212 33.6
-0.42096 33.1
-0.42072 32.7
-0.42047 32.1
-0.42023 31.5
-0.41998 30.9
-0.41974 30.2
-0.41949 29.5
-0.41925 28.7
-0.41901 27.8
-0.41876 26.9
-0.41852 26.0
-0.41827 25.0
-0.41803 24.0
-0.41779 22.9
-0.41754 21.8
-0.4173 20.7
-0.41705 19.5
-0.41681 18.3
-0.41656 17.1
-0.41632 15.8
-0.41608 14.5
-0.41583 13.2
-0.41559 11.8
-0.41534 10.4
-0.4151 9.1
-0.41486 7.7
-0.41461 6.2
-0.41437 4.8
-0.41412 3.4
-0.41388 1.9
-0.41364 0.5
-0.41339 -1.0
-0.41315 -2.4
-0.4129 -3.8
-0.41266 -5.3
-0.41241 -6.7
-0.41217 -8.1
-0.41193 -9.5
-0.41168 -10.9
-0.41144 -12.3
-0.41119 -13.7
-0.41095 -15.0
-0.41071 -16.3
-0.41046 -17.6
-0.41022 -18.8
-0.40997 -20.0
-0.40973 -21.2
-0.40948 -22.4
-0.40924 -23.5
-0.409 -24.5
-0.40875 -25.6
-0.40851 -26.5
-0.40826 -27.5
-0.40802 -28.4
-0.40778 -29.2
-0.40753 -30.0
-0.40729 -30.7
-0.40704 -31.4
-0.4068 -32.1
-0.40656 -32.6
-0.40631 -33.2
-0.40607 -33.6
-0.40582 -34.0
-0.40558 -34.4
-0.40533 -34.7
-0.40509 -34.9
-0.40485 -35.1
-0.4046 -35.2
-0.40436 -35.2
-0.40411 -35.2
-0.40387 -35.2
-0.40363 -35.0
-0.40338 -34.8
-0.40314 -34.6
-0.40289 -34.3
-0.40265 -33.9
-0.4024 -33.4
-0.40216 -33.0
-0.40192 -32.4
-0.40167 -31.8
-0.40143 -31.1
-0.40118 -30.4
-0.40094 -29.6
-0.4007 -28.8
-0.40045 -27.9
-0.40021 -27.0
-0.39996 -26.1
-0.39972 -25.0
-0.39948 -24.0
-0.39923 -22.9
-0.39899 -21.7
-0.39874 -20.6
-0.3985 -19.3
-0.39825 -18.1
-0.39801 -16.8
-0.39777 -15.5
-0.39752 -14.1
-0.39728 -12.8
-0.39703 -11.4
-0.39679 -10.0
-0.39655 -8.5
-0.3963 -7.1
-0.39606 -5.6
-0.39581 -4.2
-0.39557 -2.7
-0.39532 -1.2
-0.39508 0.3
-0.39484 1.8
-0.39459 3.3
-0.39435 4.7
-0.3941 6.2
-0.39386 7.7
-0.39362 9.1
-0.39337 10.5
-0.39313 12.0
-0.39288 13.4
-0.39264 14.7
-0.3924 16.1
-0.39215 17.4
-0.39191 18.7
-0.39166 19.9
-0.39142 21.2
-0.39117 22.3
-0.39093 23.5
-0.39069 24.6
-0.39044 25.6
-0.3902 26.7
-0.38995 27.6
-0.38971 28.6
-0.38947 29.4
-0.38922 30.2
-0.38898 31.0
-0.38873 31.7
-0.38849 32.4
-0.38824 33.0
-0.388 33.5
-0.38776 34.0
-0.38751 34.4
-0.38727 34.8
-0.38702 35.1
-0.38678 35.3
-0.38654 35.5
-0.38629 35.6
-0.38605 35.6
-0.3858 35.6
-0.38556 35.5
-0.38531 35.4
-0.38507 35.1
-0.38483 34.9
-0.38458 34.5
-0.38434 34.1
-0.38409 33.7
-0.38385 33.2
-0.38361 32.6
-0.38336 31.9
-0.38312 31.2
-0.38287 30.5
-0.38263 29.7
-0.38239 28.8
-0.38214 27.9
-0.3819 26.9
-0.38165 25.9
-0.38141 24.9
-0.38116 23.7
-0.38092 22.6
-0.38068 21.4
-0.38043 20.2
-0.38019 18.9
-0.37994 17.6
-0.3797 16.3
-0.37946 14.9
-0.37921 13.5
-0.37897 12.1
-0.37872 10.6
-0.37848 9.2
-0.37823 7.7
-0.37799 6.2
-0.37775 4.7
-0.3775 3.2
-0.37726 1.7
-0.37701 0.1
-0.37677 -1.4
-0.37653 -2.9
-0.37628 -4.4
-0.37604 -5.9
-0.37579 -7.4
-0.37555 -8.9
-0.37531 -10.4
-0.37506 -11.9
-0.37482 -13.3
-0.37457 -14.7
-0.37433 -16.1
-0.37408 -17.5
-0.37384 -18.8
-0.3736 -20.1
-0.37335 -21.3
-0.37311 -22.6
-0.37286 -23.7
-0.37262 -24.9
-0.37238 -26.0
-0.37213 -27.0
-0.37189 -28.0
-0.37164 -28.9
-0.3714 -29.8
-0.37115 -30.7
-0.37091 -31.4
-0.37067 -32.2
-0.37042 -32.8
-0.37018 -33.4
-0.36993 -34.0
-0.36969 -34.4
-0.36945 -34.9
-0.3692 -35.2
-0.36896 -35.5
-0.36871 -35.7
-0.36847 -35.9
-0.36823 -36.0
-0.36798 -36.0
-0.36774 -36.0
-0.36749 -35.8
-0.36725 -35.7
-0.367 -35.4
-0.36676 -35.1
-0.36652 -34.7
-0.36627 -34.3
-0.36603 -33.8
-0.36578 -33.2
-0.36554 -32.6
-0.3653 -31.9
-0.36505 -31.2
-0.36481 -30.4
-0.36456 -29.5
-0.36432 -28.6
-0.36407 -27.6
-0.36383 -26.6
-0.36359 -25.5
-0.36334 -24.4
-0.3631 -23.2
-0.36285 -22.0
-0.36261 -20.8
-0.36237 -19.5
-0.36212 -18.2
-0.36188 -16.8
-0.36163 -15.4
-0.36139 -14.0
-0.36115 -12.5
-0.3609 -11.0
-0.36066 -9.5
-0.36041 -8.0
-0.36017 -6.5
-0.35992 -5.0
-0.35968 -3.4
-0.35944 -1.8
-0.35919 -0.3
-0.35895 1.3
-0.3587 2.9
-0.35846 4.4
-0.35822 6.0
-0.35797 7.5
-0.35773 9.1
-0.35748 10.6
-0.35724 12.1
-0.35699 13.6
-0.35675 15.0
-0.35651 16.4
-0.35626 17.8
-0.35602 19.2
-0.35577 20.5
-0.35553 21.8
-0.35529 23.0
-0.35504 24.2
-0.3548 25.4
-0.35455 26.5
-0.35431 27.6
-0.35406 28.6
-0.35382 29.5
-0.35358 30.4
-0.35333 31.3
-0.35309 32.0
-0.35284 32.8
-0.3526 33.4
-0.35236 34.0
-0.35211 34.5
-0.35187 35.0
-0.35162 35.4
-0.35138 35.7
-0.35114 36.0
-0.35089 36.2
-0.35065 36.3
-0.3504 36.4
-0.35016 36.4
-0.34991 36.3
-0.34967 36.2
-0.34943 35.9
-0.34918 35.6
-0.34894 35.3
-0.34869 34.9
-0.34845 34.4
-0.34821 33.8
-0.34796 33.2
-0.34772 32.5
-0.34747 31.7
-0.34723 30.9
-0.34698 30.1
-0.34674 29.1
-0.3465 28.1
-0.34625 27.1
-0.34601 26.0
-0.34576 24.9
-0.34552 23.7
-0.34528 22.4
-0.34503 21.1
-0.34479 19.8
-0.34454 18.4
-0.3443 17.0
-0.34406 15.6
-0.34381 14.1
-0.34357 12.7
-0.34332 11.1
-0.34308 9.6
-0.34283 8.0
-0.34259 6.5
-0.34235 4.9
-0.3421 3.3
-0.34186 1.6
-0.34161 0.0
-0.34137 -1.6
-0.34113 -3.2
-0.34088 -4.8
-0.34064 -6.4
-0.34039 -8.0
-0.34015 -9.6
-0.3399 -11.1
-0.33966 -12.6
-0.33942 -14.2
-0.33917 -15.6
-0.33893 -17.1
-0.33868 -18.5
-0.33844 -19.9
-0.3382 -21.2
-0.33795 -22.5
-0.33771 -23.8
-0.33746 -25.0
-0.33722 -26.2
-0.33698 -27.3
-0.33673 -28.4
-0.33649 -29.4
-0.33624 -30.3
-0.336 -31.2
-0.33575 -32.1
-0.33551 -32.8
-0.33527 -33.5
-0.33502 -34.2
-0.33478 -34.8
-0.33453 -35.3
-0.33429 -35.7
-0.33405 -36.1
-0.3338 -36.4
-0.33356 -36.6
-0.33331 -36.7
-0.33307 -36.8
-0.33282 -36.8
-0.33258 -36.7
-0.33234 -36.6
-0.33209 -36.4
-0.33185 -36.1
-0.3316 -35.7
-0.33136 -35.3
-0.33112 -34.8
-0.33087 -34.2
-0.33063 -33.6
-0.33038 -32.9
-0.33014 -32.1
-0.3299 -31.3
-0.32965 -30.4
-0.32941 -29.4
-0.32916 -28.4
-0.32892 -27.4
-0.32867 -26.2
-0.32843 -25.0
-0.32819 -23.8
-0.32794 -22.5
-0.3277 -21.2
-0.32745 -19.8
-0.32721 -18.4
-0.32697 -17.0
-0.32672 -15.5
-0.32648 -14.0
-0.32623 -12.4
-0.32599 -10.8
-0.32574 -9.3
-0.3255 -7.6
-0.32526 -6.0
-0.32501 -4.4
-0.32477 -2.7
-0.32452 -1.1
-0.32428 0.6
-0.32404 2.3
-0.32379 3.9
-0.32355 5.6
-0.3233 7.2
-0.32306 8.8
-0.32281 10.5
-0.32257 12.0
-0.32233 13.6
-0.32208 15.2
-0.32184 16.7
-0.32159 18.1
-0.32135 19.6
-0.32111 21.0
-0.32086 22.4
-0.32062 23.7
-0.32037 24.9
-0.32013 26.2
-0.31989 27.3
-0.31964 28.4
-0.3194 29.5
-0.31915 30.5
-0.31891 31.4
-0.31866 32.3
-0.31842 33.1
-0.31818 33.8
-0.31793 34.5
-0.31769 35.1
-0.31744 35.6
-0.3172 36.1
-0.31696 36.5
-0.31671 36.8
-0.31647 37.0
-0.31622 37.2
-0.31598 37.2
-0.31573 37.2
-0.31549 37.2
-0.31525 37.0
-0.315 36.8
-0.31476 36.5
-0.31451 36.1
-0.31427 35.7
-0.31403 35.2
-0.31378 34.6
-0.31354 33.9
-0.31329 33.1
-0.31305 32.3
-0.31281 31.5
-0.31256 30.5
-0.31232 29.5
-0.31207 28.5
-0.31183 27.3
-0.31158 26.1
-0.31134 24.9
-0.3111 23.6
-0.31085 22.3
-0.31061 20.9
-0.31036 19.5
-0.31012 18.0
-0.30988 16.5
-0.30963 14.9
-0.30939 13.4
-0.30914 11.7
-0.3089 10.1
-0.30865 8.5
-0.30841 6.8
-0.30817 5.1
-0.30792 3.4
-0.30768 1.7
-0.30743 0.0
-0.30719 -1.7
-0.30695 -3.4
-0.3067 -5.2
-0.30646 -6.8
-0.30621 -8.5
-0.30597 -10.2
-0.30573 -11.8
-0.30548 -13.5
-0.30524 -15.1
-0.30499 -16.6
-0.30475 -18.1
-0.3045 -19.6
-0.30426 -21.1
-0.30402 -22.5
-0.30377 -23.9
-0.30353 -25.2
-0.30328 -26.4
-0.30304 -27.6
-0.3028 -28.8
-0.30255 -29.9
-0.30231 -30.9
-0.30206 -31.9
-0.30182 -32.7
-0.30157 -33.6
-0.30133 -34.3
-0.30109 -35.0
-0.30084 -35.6
-0.3006 -36.2
-0.30035 -36.6
-0.30011 -37.0
-0.29987 -37.3
-0.29962 -37.5
-0.29938 -37.6
-0.29913 -37.7
-0.29889 -37.7
-0.29865 -37.6
-0.2984 -37.4
-0.29816 -37.2
-0.29791 -36.8
-0.29767 -36.4
-0.29742 -35.9
-0.29718 -35.3
-0.29694 -34.7
-0.29669 -34.0
-0.29645 -33.2
-0.2962 -32.3
-0.29596 -31.4
-0.29572 -30.4
-0.29547 -29.3
-0.29523 -28.1
-0.29498 -27.0
-0.29474 -25.7
-0.29449 -24.4
-0.29425 -23.0
-0.29401 -21.6
-0.29376 -20.1
-0.29352 -18.6
-0.29327 -17.1
-0.29303 -15.5
-0.29279 -13.9
-0.29254 -12.2
