t strain*1e23
-0.39023 -50.4
-0.38998 -51.6
-0.38974 -52.6
-0.3895 -53.6
-0.38925 -54.5
-0.38901 -55.3
-0.38876 -56.1
-0.38852 -56.7
-0.38828 -57.3
-0.38803 -57.8
-0.38779 -58.3
-0.38754 -58.6
-0.3873 -58.9
-0.38705 -59.0
-0.38681 -59.1
-0.38657 -59.1
-0.38632 -59.0
-0.38608 -58.9
-0.38583 -58.6
-0.38559 -58.3
-0.38535 -57.9
-0.3851 -57.4
-0.38486 -56.8
-0.38461 -56.1
-0.38437 -55.4
-0.38412 -54.5
-0.38388 -53.6
-0.38364 -52.7
-0.38339 -51.6
-0.38315 -50.5
-0.3829 -49.2
-0.38266 -48.0
-0.38242 -46.6
-0.38217 -45.2
-0.38193 -43.7
-0.38168 -42.2
-0.38144 -40.6
-0.3812 -38.9
-0.38095 -37.2
-0.38071 -35.4
-0.38046 -33.6
-0.38022 -31.7
-0.37997 -29.8
-0.37973 -27.8
-0.37949 -25.8
-0.37924 -23.7
-0.379 -21.6
-0.37875 -19.5
-0.37851 -17.4
-0.37827 -15.2
-0.37802 -13.0
-0.37778 -10.8
-0.37753 -8.5
-0.37729 -6.3
-0.37704 -4.0
-0.3768 -1.8
-0.37656 0.5
-0.37631 2.8
-0.37607 5.0
-0.37582 7.3
-0.37558 9.6
-0.37534 11.8
-0.37509 14.0
-0.37485 16.2
-0.3746 18.4
-0.37436 20.6
-0.37411 22.7
-0.37387 24.8
-0.37363 26.8
-0.37338 28.9
-0.37314 30.8
-0.37289 32.8
-0.37265 34.7
-0.37241 36.5
-0.37216 38.3
-0.37192 40.0
-0.37167 41.7
-0.37143 43.3
-0.37119 44.8
-0.37094 46.3
-0.3707 47.7
-0.37045 49.1
-0.37021 50.4
-0.36996 51.6
-0.36972 52.7
-0.36948 53.7
-0.36923 54.7
-0.36899 55.6
-0.36874 56.4
-0.3685 57.1
-0.36826 57.8
-0.36801 58.3
-0.36777 58.8
-0.36752 59.2
-0.36728 59.5
-0.36703 59.7
-0.36679 59.8
-0.36655 59.8
-0.3663 59.8
-0.36606 59.6
-0.36581 59.4
-0.36557 59.1
-0.36533 58.7
-0.36508 58.2
-0.36484 57.6
-0.36459 56.9
-0.36435 56.1
-0.36411 55.3
-0.36386 54.4
-0.36362 53.4
-0.36337 52.3
-0.36313 51.1
-0.36288 49.9
-0.36264 48.5
-0.3624 47.2
-0.36215 45.7
-0.36191 44.2
-0.36166 42.6
-0.36142 40.9
-0.36118 39.2
-0.36093 37.4
-0.36069 35.5
-0.36044 33.7
-0.3602 31.7
-0.35995 29.7
-0.35971 27.7
-0.35947 25.6
-0.35922 23.5
-0.35898 21.3
-0.35873 19.1
-0.35849 16.9
-0.35825 14.6
-0.358 12.3
-0.35776 10.1
-0.35751 7.7
-0.35727 5.4
-0.35703 3.1
-0.35678 0.7
-0.35654 -1.6
-0.35629 -3.9
-0.35605 -6.3
-0.3558 -8.6
-0.35556 -10.9
-0.35532 -13.2
-0.35507 -15.5
-0.35483 -17.8
-0.35458 -20.0
-0.35434 -22.2
-0.3541 -24.4
-0.35385 -26.5
-0.35361 -28.6
-0.35336 -30.6
-0.35312 -32.7
-0.35287 -34.6
-0.35263 -36.5
-0.35239 -38.4
-0.35214 -40.2
-0.3519 -41.9
-0.35165 -43.6
-0.35141 -45.2
-0.35117 -46.7
-0.35092 -48.2
-0.35068 -49.6
-0.35043 -50.9
-0.35019 -52.2
-0.34995 -53.3
-0.3497 -54.4
-0.34946 -55.4
-0.34921 -56.3
-0.34897 -57.2
-0.34872 -57.9
-0.34848 -58.6
-0.34824 -59.1
-0.34799 -59.6
-0.34775 -60.0
-0.3475 -60.3
-0.34726 -60.5
-0.34702 -60.6
-0.34677 -60.6
-0.34653 -60.5
-0.34628 -60.3
-0.34604 -60.1
-0.34579 -59.7
-0.34555 -59.2
-0.34531 -58.7
-0.34506 -58.1
-0.34482 -57.3
-0.34457 -56.5
-0.34433 -55.6
-0.34409 -54.6
-0.34384 -53.5
-0.3436 -52.4
-0.34335 -51.1
-0.34311 -49.8
-0.34286 -48.4
-0.34262 -46.9
-0.34238 -45.4
-0.34213 -43.8
-0.34189 -42.1
-0.34164 -40.3
-0.3414 -38.5
-0.34116 -36.6
-0.34091 -34.7
-0.34067 -32.7
-0.34042 -30.6
-0.34018 -28.5
-0.33994 -26.4
-0.33969 -24.2
-0.33945 -22.0
-0.3392 -19.7
-0.33896 -17.4
-0.33871 -15.1
-0.33847 -12.8
-0.33823 -10.4
-0.33798 -8.0
-0.33774 -5.6
-0.33749 -3.2
-0.33725 -0.8
-0.33701 1.6
-0.33676 4.0
-0.33652 6.4
-0.33627 8.8
-0.33603 11.2
-0.33578 13.6
-0.33554 15.9
-0.3353 18.3
-0.33505 20.6
-0.33481 22.9
-0.33456 25.1
-0.33432 27.3
-0.33408 29.4
-0.33383 31.6
-0.33359 33.6
-0.33334 35.6
-0.3331 37.6
-0.33286 39.5
-0.33261 41.3
-0.33237 43.1
-0.33212 44.8
-0.33188 46.4
-0.33163 48.0
-0.33139 49.5
-0.33115 50.9
-0.3309 52.2
-0.33066 53.4
-0.33041 54.6
-0.33017 55.7
-0.32993 56.7
-0.32968 57.6
-0.32944 58.4
-0.32919 59.1
-0.32895 59.7
-0.3287 60.2
-0.32846 60.6
-0.32822 61.0
-0.32797 61.2
-0.32773 61.3
-0.32748 61.4
-0.32724 61.3
-0.327 61.1
-0.32675 60.9
-0.32651 60.5
-0.32626 60.1
-0.32602 59.5
-0.32578 58.9
-0.32553 58.1
-0.32529 57.3
-0.32504 56.4
-0.3248 55.4
-0.32455 54.2
-0.32431 53.0
-0.32407 51.8
-0.32382 50.4
-0.32358 48.9
-0.32333 47.4
-0.32309 45.8
-0.32285 44.1
-0.3226 42.4
-0.32236 40.5
-0.32211 38.6
-0.32187 36.7
-0.32162 34.7
-0.32138 32.6
-0.32114 30.5
-0.32089 28.3
-0.32065 26.1
-0.3204 23.8
-0.32016 21.5
-0.31992 19.1
-0.31967 16.7
-0.31943 14.3
-0.31918 11.9
-0.31894 9.5
-0.3187 7.0
-0.31845 4.5
-0.31821 2.0
-0.31796 -0.5
-0.31772 -3.0
-0.31747 -5.5
-0.31723 -8.0
-0.31699 -10.5
-0.31674 -12.9
-0.3165 -15.4
-0.31625 -17.8
-0.31601 -20.2
-0.31577 -22.5
-0.31552 -24.8
-0.31528 -27.1
-0.31503 -29.4
-0.31479 -31.6
-0.31454 -33.7
-0.3143 -35.8
-0.31406 -37.8
-0.31381 -39.8
-0.31357 -41.7
-0.31332 -43.5
-0.31308 -45.3
-0.31284 -47.0
-0.31259 -48.6
-0.31235 -50.1
-0.3121 -51.6
-0.31186 -53.0
-0.31161 -54.2
-0.31137 -55.4
-0.31113 -56.5
-0.31088 -57.5
-0.31064 -58.5
-0.31039 -59.3
-0.31015 -60.0
-0.30991 -60.6
-0.30966 -61.1
-0.30942 -61.5
-0.30917 -61.9
-0.30893 -62.1
-0.30869 -62.2
-0.30844 -62.2
-0.3082 -62.1
-0.30795 -61.9
-0.30771 -61.6
-0.30746 -61.2
-0.30722 -60.7
-0.30698 -60.0
-0.30673 -59.3
-0.30649 -58.5
-0.30624 -57.6
-0.306 -56.6
-0.30576 -55.5
-0.30551 -54.3
-0.30527 -53.0
-0.30502 -51.6
-0.30478 -50.1
-0.30453 -48.6
-0.30429 -46.9
-0.30405 -45.2
-0.3038 -43.4
-0.30356 -41.6
-0.30331 -39.6
-0.30307 -37.6
-0.30283 -35.5
-0.30258 -33.4
-0.30234 -31.2
-0.30209 -29.0
-0.30185 -26.7
-0.30161 -24.3
-0.30136 -21.9
-0.30112 -19.5
-0.30087 -17.0
-0.30063 -14.5
-0.30038 -12.0
-0.30014 -9.5
-0.2999 -6.9
-0.29965 -4.4
-0.29941 -1.8
-0.29916 0.8
-0.29892 3.4
-0.29868 6.0
-0.29843 8.5
-0.29819 11.1
-0.29794 13.7
-0.2977 16.2
-0.29745 18.7
-0.29721 21.1
-0.29697 23.6
-0.29672 26.0
-0.29648 28.3
-0.29623 30.6
-0.29599 32.9
-0.29575 35.0
-0.2955 37.2
-0.29526 39.3
-0.29501 41.3
-0.29477 43.2
-0.29453 45.1
-0.29428 46.9
-0.29404 48.6
-0.29379 50.2
-0.29355 51.7
-0.2933 53.2
-0.29306 54.5
-0.29282 55.8
-0.29257 57.0
-0.29233 58.1
-0.29208 59.0
-0.29184 59.9
-0.2916 60.7
-0.29135 61.3
-0.29111 61.9
-0.29086 62.3
-0.29062 62.7
-0.29037 62.9
-0.29013 63.0
-0.28989 63.1
-0.28964 63.0
-0.2894 62.8
-0.28915 62.5
-0.28891 62.0
-0.28867 61.5
-0.28842 60.9
-0.28818 60.1
-0.28793 59.3
-0.28769 58.3
-0.28745 57.2
-0.2872 56.1
-0.28696 54.8
-0.28671 53.5
-0.28647 52.0
-0.28622 50.5
-0.28598 48.8
-0.28574 47.1
-0.28549 45.3
-0.28525 43.4
-0.285 41.5
-0.28476 39.4
-0.28452 37.3
-0.28427 35.1
-0.28403 32.9
-0.28378 30.6
-0.28354 28.2
-0.28329 25.8
-0.28305 23.4
-0.28281 20.9
-0.28256 18.4
-0.28232 15.8
-0.28207 13.2
-0.28183 10.6
-0.28159 7.9
-0.28134 5.3
-0.2811 2.6
-0.28085 0.0
-0.28061 -2.8
-0.28036 -5.5
-0.28012 -8.1
-0.27988 -10.8
-0.27963 -13.4
-0.27939 -16.0
-0.27914 -18.6
-0.2789 -21.2
-0.27866 -23.7
-0.27841 -26.2
-0.27817 -28.6
-0.27792 -31.0
-0.27768 -33.3
-0.27744 -35.6
-0.27719 -37.8
-0.27695 -40.0
-0.2767 -42.1
-0.27646 -44.1
-0.27621 -46.0
-0.27597 -47.8
-0.27573 -49.6
-0.27548 -51.3
-0.27524 -52.8
-0.27499 -54.3
-0.27475 -55.7
-0.27451 -57.0
-0.27426 -58.2
-0.27402 -59.3
-0.27377 -60.2
-0.27353 -61.1
-0.27328 -61.8
-0.27304 -62.5
-0.2728 -63.0
-0.27255 -63.4
-0.27231 -63.7
-0.27206 -63.9
-0.27182 -64.0
-0.27158 -63.9
-0.27133 -63.8
-0.27109 -63.5
-0.27084 -63.1
-0.2706 -62.6
-0.27036 -62.0
-0.27011 -61.2
-0.26987 -60.4
-0.26962 -59.4
-0.26938 -58.3
-0.26913 -57.2
-0.26889 -55.9
-0.26865 -54.5
-0.2684 -53.0
-0.26816 -51.4
-0.26791 -49.7
-0.26767 -48.0
-0.26743 -46.1
-0.26718 -44.1
-0.26694 -42.1
-0.26669 -40.0
-0.26645 -37.8
-0.2662 -35.5
-0.26596 -33.2
-0.26572 -30.8
-0.26547 -28.4
-0.26523 -25.9
-0.26498 -23.3
-0.26474 -20.7
-0.2645 -18.1
-0.26425 -15.4
-0.26401 -12.7
-0.26376 -10.0
-0.26352 -7.2
-0.26328 -4.4
-0.26303 -1.7
-0.26279 1.1
-0.26254 3.9
-0.2623 6.7
-0.26205 9.4
-0.26181 12.2
-0.26157 14.9
-0.26132 17.6
-0.26108 20.3
-0.26083 22.9
-0.26059 25.5
-0.26035 28.1
-0.2601 30.6
-0.25986 33.0
-0.25961 35.4
-0.25937 37.7
-0.25912 40.0
-0.25888 42.2
-0.25864 44.2
-0.25839 46.3
-0.25815 48.2
-0.2579 50.0
-0.25766 51.8
-0.25742 53.4
-0.25717 55.0
-0.25693 56.4
-0.25668 57.8
-0.25644 59.0
-0.2562 60.1
-0.25595 61.2
-0.25571 62.1
-0.25546 62.8
-0.25522 63.5
-0.25497 64.0
-0.25473 64.5
-0.25449 64.7
-0.25424 64.9
-0.254 65.0
-0.25375 64.9
-0.25351 64.7
-0.25327 64.4
-0.25302 63.9
-0.25278 63.4
-0.25253 62.7
-0.25229 61.9
-0.25204 60.9
-0.2518 59.9
-0.25156 58.7
-0.25131 57.5
-0.25107 56.1
-0.25082 54.6
-0.25058 53.0
-0.25034 51.3
-0.25009 49.5
-0.24985 47.6
-0.2496 45.6
-0.24936 43.5
-0.24911 41.3
-0.24887 39.1
-0.24863 36.7
-0.24838 34.3
-0.24814 31.9
-0.24789 29.3
-0.24765 26.7
-0.24741 24.1
-0.24716 21.4
-0.24692 18.7
-0.24667 15.9
-0.24643 13.1
-0.24619 10.2
-0.24594 7.4
-0.2457 4.5
-0.24545 1.6
-0.24521 -1.3
-0.24496 -4.2
-0.24472 -7.1
-0.24448 -9.9
-0.24423 -12.8
-0.24399 -15.6
-0.24374 -18.4
-0.2435 -21.2
-0.24326 -23.9
-0.24301 -26.6
-0.24277 -29.3
-0.24252 -31.8
-0.24228 -34.4
-0.24203 -36.8
-0.24179 -39.2
-0.24155 -41.5
-0.2413 -43.8
-0.24106 -45.9
-0.24081 -48.0
-0.24057 -49.9
-0.24033 -51.8
-0.24008 -53.6
-0.23984 -55.2
-0.23959 -56.8
-0.23935 -58.2
-0.23911 -59.5
-0.23886 -60.7
-0.23862 -61.8
-0.23837 -62.8
-0.23813 -63.6
-0.23788 -64.4
-0.23764 -65.0
-0.2374 -65.4
-0.23715 -65.7
-0.23691 -65.9
-0.23666 -66.0
-0.23642 -66.0
-0.23618 -65.8
-0.23593 -65.4
-0.23569 -65.0
-0.23544 -64.4
-0.2352 -63.7
-0.23495 -62.8
-0.23471 -61.8
-0.23447 -60.7
-0.23422 -59.5
-0.23398 -58.2
-0.23373 -56.7
-0.23349 -55.1
-0.23325 -53.4
-0.233 -51.6
-0.23276 -49.7
-0.23251 -47.7
-0.23227 -45.6
-0.23203 -43.4
-0.23178 -41.1
-0.23154 -38.7
-0.23129 -36.3
-0.23105 -33.8
-0.2308 -31.2
-0.23056 -28.5
-0.23032 -25.8
-0.23007 -23.0
-0.22983 -20.1
-0.22958 -17.3
-0.22934 -14.4
-0.2291 -11.4
-0.22885 -8.4
-0.22861 -5.4
-0.22836 -2.4
-0.22812 0.6
-0.22787 3.6
-0.22763 6.6
-0.22739 9.6
-0.22714 12.6
-0.2269 15.5
-0.22665 18.5
-0.22641 21.4
-0.22617 24.2
-0.22592 27.0
-0.22568 29.8
-0.22543 32.5
-0.22519 35.1
-0.22495 37.6
-0.2247 40.1
-0.22446 42.5
-0.22421 44.8
-0.22397 47.0
-0.22372 49.2
-0.22348 51.2
-0.22324 53.1
-0.22299 54.9
-0.22275 56.6
-0.2225 58.2
-0.22226 59.7
-0.22202 61.0
-0.22177 62.2
-0.22153 63.3
-0.22128 64.3
-0.22104 65.1
-0.22079 65.8
-0.22055 66.3
-0.22031 66.7
-0.22006 67.0
-0.21982 67.1
-0.21957 67.1
-0.21933 66.9
-0.21909 66.6
-0.21884 66.2
-0.2186 65.6
-0.21835 64.9
-0.21811 64.1
-0.21786 63.1
-0.21762 61.9
-0.21738 60.7
-0.21713 59.3
-0.21689 57.8
-0.21664 56.1
-0.2164 54.4
-0.21616 52.5
-0.21591 50.5
-0.21567 48.4
-0.21542 46.2
-0.21518 43.9
-0.21494 41.5
-0.21469 39.0
-0.21445 36.5
-0.2142 33.8
-0.21396 31.1
-0.21371 28.3
-0.21347 25.4
-0.21323 22.5
-0.21298 19.5
-0.21274 16.5
-0.21249 13.4
-0.21225 10.3
-0.21201 7.2
-0.21176 4.1
-0.21152 1.0
-0.21127 -2.2
-0.21103 -5.3
-0.21078 -8.5
-0.21054 -11.6
-0.2103 -14.7
-0.21005 -17.7
-0.20981 -20.8
-0.20956 -23.8
-0.20932 -26.7
-0.20908 -29.6
-0.20883 -32.4
-0.20859 -35.2
-0.20834 -37.9
-0.2081 -40.5
-0.20786 -43.0
-0.20761 -45.4
-0.20737 -47.7
-0.20712 -50.0
-0.20688 -52.1
-0.20663 -54.1
-0.20639 -56.0
-0.20615 -57.8
-0.2059 -59.4
-0.20566 -60.9
-0.20541 -62.3
-0.20517 -63.5
-0.20493 -64.6
-0.20468 -65.6
-0.20444 -66.4
-0.20419 -67.1
-0.20395 -67.6
-0.2037 -68.0
-0.20346 -68.2
-0.20322 -68.3
-0.20297 -68.2
-0.20273 -68.0
-0.20248 -67.6
-0.20224 -67.1
-0.202 -66.4
-0.20175 -65.6
-0.20151 -64.6
-0.20126 -63.5
-0.20102 -62.2
-0.20078 -60.8
-0.20053 -59.3
-0.20029 -57.6
-0.20004 -55.8
-0.1998 -53.9
-0.19955 -51.8
-0.19931 -49.7
-0.19907 -47.4
-0.19882 -45.0
-0.19858 -42.5
-0.19833 -39.9
-0.19809 -37.2
-0.19785 -34.4
-0.1976 -31.6
-0.19736 -28.6
-0.19711 -25.6
-0.19687 -22.6
-0.19662 -19.5
-0.19638 -16.3
-0.19614 -13.1
-0.19589 -9.9
-0.19565 -6.6
-0.1954 -3.3
-0.19516 0.0
-0.19492 3.3
-0.19467 6.5
-0.19443 9.8
-0.19418 13.1
-0.19394 16.3
-0.1937 19.5
-0.19345 22.7
-0.19321 25.8
-0.19296 28.8
-0.19272 31.8
-0.19247 34.7
-0.19223 37.6
-0.19199 40.3
-0.19174 43.0
-0.1915 45.5
-0.19125 48.0
-0.19101 50.4
-0.19077 52.6
-0.19052 54.7
-0.19028 56.7
-0.19003 58.6
-0.18979 60.3
-0.18954 61.9
-0.1893 63.4
-0.18906 64.7
-0.18881 65.9
-0.18857 66.9
-0.18832 67.7
-0.18808 68.4
-0.18784 69.0
-0.18759 69.3
-0.18735 69.5
-0.1871 69.6
-0.18686 69.5
-0.18661 69.2
-0.18637 68.8
-0.18613 68.2
-0.18588 67.4
-0.18564 66.5
-0.18539 65.4
-0.18515 64.2
-0.18491 62.8
-0.18466 61.2
-0.18442 59.5
-0.18417 57.7
-0.18393 55.7
-0.18369 53.6
-0.18344 51.4
-0.1832 49.1
-0.18295 46.6
-0.18271 44.0
-0.18246 41.3
-0.18222 38.5
-0.18198 35.6
-0.18173 32.6
-0.18149 29.6
-0.18124 26.4
-0.181 23.2
-0.18076 20.0
-0.18051 16.6
-0.18027 13.3
-0.18002 9.9
-0.17978 6.5
-0.17953 3.0
-0.17929 -0.4
-0.17905 -3.9
-0.1788 -7.3
-0.17856 -10.8
-0.17831 -14.2
-0.17807 -17.6
-0.17783 -20.9
-0.17758 -24.2
-0.17734 -27.4
-0.17709 -30.6
-0.17685 -33.7
-0.17661 -36.7
-0.17636 -39.7
-0.17612 -42.5
-0.17587 -45.3
-0.17563 -47.9
-0.17538 -50.4
-0.17514 -52.8
-0.1749 -55.1
-0.17465 -57.2
-0.17441 -59.3
-0.17416 -61.1
-0.17392 -62.8
-0.17368 -64.4
-0.17343 -65.8
-0.17319 -67.0
-0.17294 -68.1
-0.1727 -69.0
-0.17245 -69.7
-0.17221 -70.3
-0.17197 -70.7
-0.17172 -70.9
-0.17148 -71.0
-0.17123 -70.8
-0.17099 -70.5
-0.17075 -70.0
-0.1705 -69.4
-0.17026 -68.5
-0.17001 -67.5
-0.16977 -66.3
-0.16953 -65.0
-0.16928 -63.5
-0.16904 -61.8
-0.16879 -60.0
-0.16855 -58.0
-0.1683 -55.8
-0.16806 -53.6
-0.16782 -51.2
-0.16757 -48.6
-0.16733 -45.9
-0.16708 -43.1
-0.16684 -40.2
-0.1666 -37.2
-0.16635 -34.1
-0.16611 -30.9
-0.16586 -27.6
-0.16562 -24.3
-0.16537 -20.9
-0.16513 -17.4
-0.16489 -13.9
-0.16464 -10.3
-0.1644 -6.7
-0.16415 -3.1
-0.16391 0.5
-0.16367 4.2
-0.16342 7.8
-0.16318 11.4
-0.16293 15.0
-0.16269 18.5
-0.16245 22.1
-0.1622 25.5
-0.16196 28.9
-0.16171 32.2
-0.16147 35.5
-0.16122 38.6
-0.16098 41.7
-0.16074 44.6
-0.16049 47.5
-0.16025 50.2
-0.16 52.8
-0.15976 55.2
-0.15952 57.6
-0.15927 59.7
-0.15903 61.7
-0.15878 63.6
-0.15854 65.3
-0.15829 66.8
-0.15805 68.2
-0.15781 69.3
-0.15756 70.3
-0.15732 71.1
-0.15707 71.7
-0.15683 72.2
-0.15659 72.4
-0.15634 72.5
-0.1561 72.3
-0.15585 72.0
-0.15561 71.4
-0.15536 70.7
-0.15512 69.8
-0.15488 68.7
-0.15463 67.4
-0.15439 66.0
-0.15414 64.3
-0.1539 62.5
-0.15366 60.5
-0.15341 58.4
-0.15317 56.1
-0.15292 53.6
-0.15268 51.0
-0.15244 48.3
-0.15219 45.4
-0.15195 42.4
-0.1517 39.2
-0.15146 36.0
-0.15121 32.6
-0.15097 29.2
-0.15073 25.7
-0.15048 22.1
-0.15024 18.4
-0.14999 14.7
-0.14975 11.0
-0.14951 7.2
-0.14926 3.4
-0.14902 -0.5
-0.14877 -4.3
-0.14853 -8.1
-0.14828 -11.9
-0.14804 -15.7
-0.1478 -19.5
-0.14755 -23.2
